player,pWAR_final,pWAR,WAR_recent,team,role,salary,capped,overseas,auctionStatus,ipl_balls_wtd,t20i_balls_wtd,balls_eq,source,ipl_balls_faced,ipl_balls_bowled,bat_pos,bowl_phase,bowl_kind,bat_group,balls_recent,pWAR_base,chg,WAR
Suryakumar Yadav,1.201,1.2,1.2,MI,Batter,8.0,1,0,retained,1698.95,0.0,1698.95,IPL+T20I,876.0,0.0,3.0,,,No3,1698.95,1.2,0.0,1.2
Jasprit Bumrah,1.14,1.14,1.14,MI,Bowler,12.0,1,0,retained,2242.7,0.0,2242.7,IPL+T20I,21.0,1097.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,2242.7,1.14,0.0,1.14
Raj Bawa,0.0,0.0,0.0,PBKS,Bowler,2.0,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Arshdeep Singh,0.671,0.67,0.67,PBKS,Bowler,4.0,1,0,retained,1119.0,0.0,1119.0,IPL only,6.0,486.0,11.0,Powerplay+Middle+Death,pace bowler,Tail,1119.0,0.67,0.0,0.67
Vaibhav Arora,0.0,0.0,0.0,PBKS,Bowler,2.0,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Writtick Chatterjee,0.0,0.0,0.0,PBKS,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Benny Howell,0.0,0.0,0.0,PBKS,Allrounder,0.4,0,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Atharva Taide,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Baltej Singh,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Mayank Agarwal,1.339,1.34,1.34,PBKS,Batter,12.0,1,0,retained,1718.0,0.0,1718.0,IPL only,819.0,0.0,2.0,,,Opener,1718.0,1.34,0.0,1.34
Prerak Mankad,0.0,0.0,0.0,PBKS,Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Liam Livingstone,0.663,0.66,0.66,PBKS,Allrounder,11.5,1,1,sold,304.35,0.0,304.35,IPL+T20I,89.0,6.0,4.0,,spin bowler,Middle,304.35,0.66,0.0,0.66
M Shahrukh Khan,0.616,0.62,0.62,PBKS,Batter,9.0,0,0,sold,342.0,0.0,342.0,IPL only,114.0,0.0,6.0,,,Lower,342.0,0.62,0.0,0.62
Bhanuka Rajapaksa,0.62,0.62,0.62,PBKS,Batter,0.5,1,1,sold,75.45,0.0,75.45,T20I only,0.0,0.0,,,,,75.45,0.62,0.0,0.62
Nathan Ellis,0.48,0.48,0.48,PBKS,Bowler,0.75,1,1,sold,270.75,0.0,270.75,IPL+T20I,16.0,68.0,8.0,Middle,pace bowler,Lower,270.75,0.48,0.0,0.48
Ansh Patel,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Harpreet Brar,0.767,0.77,0.77,PBKS,Bowler,3.8,0,0,sold,678.0,0.0,678.0,IPL only,70.0,196.0,7.5,Middle,spin bowler,Lower,678.0,0.77,0.0,0.77
Jitesh Sharma,0.0,0.0,0.0,PBKS,WK-Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Odean Smith,0.0,0.0,0.0,PBKS,Bowler,6.0,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Rishi Dhawan,0.0,0.0,0.0,PBKS,Allrounder,0.55,1,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Sandeep Sharma,0.468,0.47,0.47,PBKS,Bowler,0.5,1,0,sold,1360.0,0.0,1360.0,IPL only,25.0,727.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,1360.0,0.47,0.0,0.47
Ishan Porel,0.474,0.47,0.47,PBKS,Bowler,0.25,0,0,sold,72.0,0.0,72.0,IPL only,0.0,26.0,,,pace bowler,,72.0,0.47,0.0,0.47
Prabhsimran Singh,0.274,0.27,0.27,PBKS,WK-Batter,0.6,0,0,sold,116.0,0.0,116.0,IPL only,55.0,0.0,3.0,,,No3,116.0,0.27,0.0,0.27
Rahul Chahar,0.395,0.4,0.4,PBKS,Bowler,5.25,1,0,sold,1801.45,0.0,1801.45,IPL+T20I,30.0,871.0,9.0,Powerplay+Middle+Death,spin bowler,Tail,1801.45,0.4,0.0,0.4
Jonny Bairstow,1.002,1.0,1.0,PBKS,WK-Batter,6.75,1,1,sold,1531.25,0.0,1531.25,IPL+T20I,730.0,0.0,2.0,,,Opener,1531.25,1.0,0.0,1.0
Shikhar Dhawan,1.181,1.18,1.18,PBKS,Batter,8.25,1,0,sold,2767.25,0.0,2767.25,IPL+T20I,1282.0,0.0,2.0,,,Opener,2767.25,1.18,0.0,1.18
Kagiso Rabada,0.515,0.51,0.51,PBKS,Bowler,9.25,1,1,sold,2438.15,0.0,2438.15,IPL+T20I,70.0,1049.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,2438.15,0.51,0.0,0.51
Suyash Prabhudessai,0.0,0.0,0.0,RCB,Batter,0.3,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Sherfane Rutherford,0.537,0.54,0.54,RCB,Allrounder,1.0,1,1,sold,109.55,0.0,109.55,IPL+T20I,54.0,46.0,7.0,Middle,pace bowler,Lower,109.55,0.54,0.0,0.54
Chama V Milind,0.0,0.0,0.0,RCB,Bowler,0.25,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Aneeshwar Gautam,0.0,0.0,0.0,RCB,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Luvnith Sisodia,0.0,0.0,0.0,RCB,WK-Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
David Willey,0.625,0.63,0.63,RCB,Allrounder,2.0,1,1,sold,54.45,0.0,54.45,T20I only,0.0,0.0,,,,,54.45,0.63,0.0,0.63
Siddarth Kaul,0.297,0.3,0.3,RCB,Bowler,0.75,1,0,sold,785.45,0.0,785.45,IPL+T20I,9.0,376.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,785.45,0.3,0.0,0.3
Karn Sharma,0.385,0.38,0.38,RCB,Bowler,0.5,1,0,sold,245.0,0.0,245.0,IPL only,0.0,135.0,,Middle,spin bowler,,245.0,0.38,0.0,0.38
Finn Allen,0.678,0.68,0.68,RCB,WK-Batter,0.8,1,1,sold,36.9,0.0,36.9,T20I only,0.0,0.0,,,,,36.9,0.68,0.0,0.68
Harshal Patel,0.619,0.62,0.62,RCB,Bowler,10.75,1,0,sold,1454.0,0.0,1454.0,IPL only,72.0,511.0,8.0,Middle+Death,pace bowler,Lower,1454.0,0.62,0.0,0.62
Akash Deep,0.0,0.0,0.0,RCB,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Jason Behrendorff,0.523,0.52,0.52,RCB,Bowler,0.75,1,1,sold,140.1,0.0,140.1,IPL+T20I,0.0,117.0,,Powerplay+Middle,pace bowler,,140.1,0.52,0.0,0.52
Mahipal Lomror,0.59,0.59,0.59,RCB,Allrounder,0.95,0,0,sold,456.0,0.0,456.0,IPL only,130.0,43.0,5.0,Middle,spin bowler,Middle,456.0,0.59,0.0,0.59
Anuj Rawat,0.0,0.0,0.0,RCB,WK-Batter,3.4,0,0,sold,0.0,0.0,0.0,prior,1.0,0.0,5.0,,,Middle,0.0,0.0,0.0,0.0
Shahbaz Ahmed,0.874,0.87,0.87,RCB,Allrounder,2.4,0,0,sold,485.0,0.0,485.0,IPL only,54.0,121.0,6.0,Middle,spin bowler,Lower,485.0,0.87,0.0,0.87
Josh Hazlewood,0.436,0.44,0.44,RCB,Bowler,7.75,1,1,sold,919.8,0.0,919.8,IPL+T20I,0.0,276.0,,Powerplay+Middle+Death,pace bowler,,919.8,0.44,0.0,0.44
Wanindu Hasaranga,0.0,0.0,0.0,RCB,Allrounder,10.75,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Dinesh Karthik,0.546,0.55,0.55,RCB,WK-Batter,5.5,1,0,sold,955.2,0.0,955.2,IPL+T20I,477.0,0.0,5.0,,,Middle,955.2,0.55,0.0,0.55
Faf du Plessis,0.966,0.97,0.97,RCB,Batter,7.0,1,1,sold,2382.5,0.0,2382.5,IPL+T20I,1098.0,0.0,2.0,,,Opener,2382.5,0.97,0.0,0.97
Virat Kohli,0.888,0.89,0.89,RCB,Batter,15.0,1,0,retained,2323.9,0.0,2323.9,IPL+T20I,1051.0,0.0,2.0,,,Opener,2323.9,0.89,0.0,0.89
Mohammed Siraj,0.545,0.54,0.54,RCB,Bowler,7.0,1,0,retained,1555.0,0.0,1555.0,IPL only,54.0,672.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,1555.0,0.54,0.0,0.54
Glenn Maxwell,0.8,0.8,0.8,RCB,Allrounder,11.0,1,1,retained,1983.5,0.0,1983.5,IPL+T20I,462.0,225.0,4.0,Powerplay+Middle,spin bowler,Middle,1983.5,0.8,0.0,0.8
Tejas Baroka,0.0,0.0,0.0,RR,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Kuldeep Sen,0.0,0.0,0.0,RR,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Kuldip Yadav,0.511,0.51,0.51,RR,Bowler,0.2,0,0,sold,48.0,0.0,48.0,IPL only,4.0,12.0,10.0,,pace bowler,Tail,48.0,0.51,0.0,0.51
Shubham Garhwal,0.0,0.0,0.0,RR,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Anunay Singh,0.0,0.0,0.0,RR,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Dhruv Jurel,0.0,0.0,0.0,RR,WK-Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Jos Buttler,1.164,1.16,1.16,RR,WK-Batter,10.0,1,1,retained,1399.85,0.0,1399.85,IPL+T20I,598.0,0.0,2.0,,,Opener,1399.85,1.16,0.0,1.16
Sanju Samson,0.997,1.0,1.0,RR,WK-Batter,14.0,1,0,retained,1794.0,0.0,1794.0,IPL+T20I,820.0,0.0,3.0,,,No3,1794.0,1.0,0.0,1.0
Yashasvi Jaiswal,0.887,0.89,0.89,RR,Batter,4.0,0,0,retained,592.0,0.0,592.0,IPL only,212.0,0.0,2.0,,,Opener,592.0,0.89,0.0,0.89
Daryl Mitchell,0.633,0.63,0.63,RR,Allrounder,0.75,1,1,sold,104.25,0.0,104.25,T20I only,0.0,0.0,,,,,104.25,0.63,0.0,0.63
Rassie van der Dussen,0.556,0.56,0.56,RR,Batter,1.0,1,1,sold,224.7,0.0,224.7,T20I only,0.0,0.0,,,,,224.7,0.56,0.0,0.56
Nathan Coulter-Nile,0.904,0.9,0.9,RR,Bowler,2.0,1,1,sold,727.5,0.0,727.5,IPL+T20I,20.0,286.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,727.5,0.9,0.0,0.9
James Neesham,0.304,0.3,0.3,RR,Allrounder,1.5,1,1,sold,503.25,0.0,503.25,IPL+T20I,20.0,147.0,7.0,Middle,pace bowler,Lower,503.25,0.3,0.0,0.3
Karun Nair,0.397,0.4,0.4,RR,Batter,1.4,1,0,sold,34.0,0.0,34.0,IPL only,20.0,0.0,3.5,,,Middle,34.0,0.4,0.0,0.4
Obed McCoy,0.624,0.62,0.62,RR,Bowler,0.75,1,1,sold,118.05,0.0,118.05,T20I only,0.0,0.0,,,,,118.05,0.62,0.0,0.62
Navdeep Saini,0.324,0.32,0.32,RR,Bowler,2.6,1,0,sold,1037.25,0.0,1037.25,IPL+T20I,35.0,612.0,8.5,Powerplay+Middle+Death,pace bowler,Tail,1037.25,0.32,0.0,0.32
KC Cariappa,0.0,0.0,0.0,RR,Bowler,0.3,0,0,sold,0.0,0.0,0.0,prior,3.0,13.0,10.0,,spin bowler,Tail,0.0,0.0,0.0,0.0
Riyan Parag,0.018,0.02,0.02,RR,Allrounder,3.8,0,0,sold,748.0,0.0,748.0,IPL only,286.0,136.0,6.0,Middle,spin bowler,Lower,748.0,0.02,0.0,0.02
Yuzvendra Chahal,0.449,0.45,0.45,RR,Bowler,6.5,1,0,sold,2182.8,0.0,2182.8,IPL+T20I,46.0,979.0,11.0,Powerplay+Middle+Death,spin bowler,Tail,2182.8,0.45,0.0,0.45
Prasidh Krishna,0.407,0.41,0.41,RR,Bowler,10.0,1,0,sold,1190.0,0.0,1190.0,IPL only,7.0,616.0,11.0,Powerplay+Middle+Death,pace bowler,Tail,1190.0,0.41,0.0,0.41
Devdutt Padikkal,0.772,0.77,0.77,RR,Batter,7.75,1,0,sold,1759.1,0.0,1759.1,IPL+T20I,707.0,0.0,2.0,,,Opener,1759.1,0.77,0.0,0.77
Shimron Hetmyer,0.939,0.94,0.94,RR,Batter,8.5,1,1,sold,915.95,0.0,915.95,IPL+T20I,342.0,0.0,5.0,,,Middle,915.95,0.94,0.0,0.94
Trent Boult,0.462,0.46,0.46,RR,Bowler,8.0,1,1,sold,1876.0,0.0,1876.0,IPL+T20I,9.0,787.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,1876.0,0.46,0.0,0.46
Ravichandran Ashwin,0.518,0.52,0.52,RR,Allrounder,5.0,1,0,sold,1981.8,0.0,1981.8,IPL+T20I,104.0,932.0,8.0,Powerplay+Middle+Death,spin bowler,Lower,1981.8,0.52,0.0,0.52
Fazalhaq Farooqi,0.0,0.0,0.0,SRH,Bowler,0.5,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Umran Malik,0.591,0.59,0.59,SRH,Bowler,4.0,0,0,retained,216.0,0.0,216.0,IPL only,0.0,75.0,,Middle,pace bowler,,216.0,0.59,0.0,0.59
Saurabh Dubey,0.0,0.0,0.0,SRH,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Ravikumar Samarth,0.0,0.0,0.0,SRH,Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Shashank Singh,0.0,0.0,0.0,SRH,Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Glenn Phillips,0.504,0.5,0.5,SRH,WK-Batter,1.5,1,1,sold,274.95,0.0,274.95,IPL+T20I,33.0,13.0,5.0,,spin bowler,Middle,274.95,0.5,0.0,0.5
Vishnu Vinod,0.0,0.0,0.0,SRH,WK-Batter,0.5,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Sean Abbott,0.0,0.0,0.0,SRH,Allrounder,2.4,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Romario Shepherd,0.0,0.0,0.0,SRH,Bowler,7.75,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Marco Jansen,0.437,0.44,0.44,SRH,Allrounder,4.2,1,1,sold,120.0,0.0,120.0,IPL only,3.0,40.0,8.0,,pace bowler,Lower,120.0,0.44,0.0,0.44
Aiden Markram,0.793,0.79,0.79,SRH,Batter,2.6,1,1,sold,652.5,0.0,652.5,IPL+T20I,119.0,25.0,4.0,,spin bowler,Middle,652.5,0.79,0.0,0.79
Jagadeesha Suchith,0.385,0.39,0.39,SRH,Bowler,0.2,0,0,sold,183.0,0.0,183.0,IPL only,21.0,66.0,9.0,Middle,spin bowler,Tail,183.0,0.39,0.0,0.39
Shreyas Gopal,0.036,0.04,0.04,SRH,Bowler,0.75,0,0,sold,1154.0,0.0,1154.0,IPL only,90.0,636.0,8.5,Powerplay+Middle+Death,spin bowler,Tail,1154.0,0.04,0.0,0.04
Kartik Tyagi,0.189,0.19,0.19,SRH,Bowler,4.0,0,0,sold,739.0,0.0,739.0,IPL only,10.0,334.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,739.0,0.19,0.0,0.19
Abhishek Sharma,0.372,0.37,0.37,SRH,Allrounder,6.5,0,0,sold,659.0,0.0,659.0,IPL only,140.0,137.0,6.0,Middle,spin bowler,Lower,659.0,0.37,0.0,0.37
Rahul Tripathi,1.088,1.09,1.09,SRH,Batter,8.5,0,0,sold,1329.0,0.0,1329.0,IPL only,582.0,0.0,3.0,,,No3,1329.0,1.09,0.0,1.09
Priyam Garg,0.35,0.35,0.35,SRH,Batter,0.2,0,0,sold,444.0,0.0,444.0,IPL only,185.0,0.0,5.0,,,Middle,444.0,0.35,0.0,0.35
Bhuvneshwar Kumar,0.556,0.56,0.56,SRH,Bowler,4.2,1,0,sold,1529.65,0.0,1529.65,IPL+T20I,51.0,714.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,1529.65,0.56,0.0,0.56
T Natarajan,0.473,0.47,0.47,SRH,Bowler,4.0,1,0,sold,942.4,0.0,942.4,IPL+T20I,5.0,439.0,10.5,Powerplay+Middle+Death,pace bowler,Tail,942.4,0.47,0.0,0.47
Nicholas Pooran,1.015,1.02,1.02,SRH,WK-Batter,10.75,1,1,sold,920.2,0.0,920.2,IPL+T20I,391.0,0.0,4.0,,,Middle,920.2,1.02,0.0,1.02
Washington Sundar,0.577,0.58,0.58,SRH,Allrounder,8.75,1,0,sold,1404.9,0.0,1404.9,IPL+T20I,145.0,454.0,6.0,Powerplay+Middle,spin bowler,Lower,1404.9,0.58,0.0,0.58
Abdul Samad,0.554,0.55,0.55,SRH,Allrounder,4.0,0,0,retained,493.0,0.0,493.0,IPL only,152.0,49.0,6.0,Middle,spin bowler,Lower,493.0,0.55,0.0,0.55
Kane Williamson,0.543,0.54,0.54,SRH,Batter,14.0,1,1,retained,1498.3,0.0,1498.3,IPL+T20I,602.0,12.0,3.5,,spin bowler,Middle,1498.3,0.54,0.0,0.54
