player,bf,v_bat,rate_bat,bb,v_bowl,rate_bowl,balls,VORP,rate,WAR_cum,wballs,WAR,target,t_years,is_mega
Kieron Pollard,872.0,67.0992646848103,0.07694869803303933,538.0,79.99107609931333,0.14868229758236678,1410.0,147.0903407841236,0.10431939062703802,1.7829132216257408,1410.0,0.37934323864377456,2023,2,False
Krunal Pandya,773.0,-30.23581757618001,-0.039114899839818904,1387.0,253.21495537949096,0.18256305362616507,2160.0,222.97913780331095,0.10323108231634766,2.7027774279189205,2160.0,0.37538575387762785,2023,2,False
Abdul Samad,260.0,60.44044914684742,0.23246326594941316,72.0,-27.99972366808423,-0.3888850509456143,332.0,32.44072547876319,0.09771302855049153,0.39322091489409927,332.0,0.3553201038199692,2023,2,False
Vijay Shankar,305.0,-44.92813285479404,-0.14730535362227556,242.0,98.01779154392733,0.40503219646250965,547.0,53.08965868913329,0.09705604879183416,0.6435110144137368,547.0,0.3529310865157606,2023,2,False
Trent Boult,96.0,-26.80852071847732,-0.27925542415080545,2078.0,222.98086232115952,0.1073055160352067,2174.0,196.1723416026822,0.0902356677105254,2.377846564880996,2174.0,0.32812970076554693,2023,2,False
Nathan Ellis,38.0,-7.905079850588464,-0.20802841712074907,243.0,32.51735148569183,0.1338162612579911,281.0,24.61227163510337,0.08758815528506537,0.2983305652739802,281.0,0.31850238285478316,2023,2,False
Ravi Bishnoi,23.0,-15.874154129192835,-0.6901806143127319,1719.0,168.02241672230264,0.09774427965229938,1742.0,152.1482625931098,0.08734113811315143,1.8442213647649672,1742.0,0.3176041385932779,2023,2,False
Sandeep Sharma,29.0,-5.111345581057453,-0.17625329589853286,956.0,88.80691027705618,0.09289425761198344,985.0,83.69556469599873,0.0849701164426383,1.0144916932848331,985.0,0.3089822416095938,2023,2,False
Mitchell Santner,81.0,-28.624092923922348,-0.35338386325830057,384.0,67.48241770842859,0.1757354627823661,465.0,38.85832478450624,0.0835662898591532,0.4710099973879544,465.0,0.303877417669648,2023,2,False
Eoin Morgan,580.0,46.61916147518221,0.08037786461238312,0.0,0.0,0.0,580.0,46.61916147518221,0.08037786461238312,0.5650807451537238,580.0,0.29228314404502953,2023,2,False
Kane Williamson,1400.0,121.06795954460247,0.08647711396043034,12.0,-12.169522606890949,-1.014126883907579,1412.0,108.89843693771152,0.0771235389077277,1.3199810537904426,1412.0,0.2804492323917371,2023,2,False
Washington Sundar,396.0,28.693093881300328,0.07245730778106144,1000.0,77.28645960036606,0.07728645960036606,1396.0,105.97955348166639,0.07591658558858623,1.2846006482626229,1396.0,0.27606031123122265,2023,2,False
Riley Meredith,3.0,-8.85424652268953,-2.9514155075631767,710.0,62.569148055235374,0.08812556064117659,713.0,53.714901532545845,0.07533646778758182,0.6510897155460103,713.0,0.273950791954843,2023,2,False
Shardul Thakur,292.0,27.14527539580562,0.0929632719034439,1791.0,113.93349322206754,0.06361445741042297,2083.0,141.07876861787315,0.0677286455198623,1.7100456802166442,2083.0,0.24628598370859017,2023,2,False
Jagadeesha Suchith,36.0,-6.772863646209121,-0.18813510128358668,408.0,36.17333008363983,0.0886601227540192,444.0,29.400466437430712,0.06621726675097007,0.3563692901506753,444.0,0.24079006091261845,2023,2,False
T Natarajan,5.0,-1.2616457067523843,-0.25232914135047685,1248.0,81.42391613249747,0.06524352254206528,1253.0,80.16227042574508,0.06397627328471275,0.9716638839484252,1253.0,0.23264099376259184,2023,2,False
Rahul Tewatia,918.0,170.71525878864702,0.18596433419242595,830.0,-61.63337370836362,-0.0742570767570646,1748.0,109.0818850802834,0.0624038244166381,1.3222046676397987,1748.0,0.22692299787868403,2023,2,False
M Shahrukh Khan,552.0,34.207182867393016,0.061969534180059814,0.0,0.0,0.0,552.0,34.207182867393016,0.061969534180059814,0.4146325196047638,552.0,0.22534376065476294,2023,2,False
Rahul Chahar,238.0,-27.778687426092006,-0.1167171740592101,1674.0,145.56434201426637,0.08695599881377919,1912.0,117.78565458817437,0.06160337583063513,1.4277049040990832,1912.0,0.22401227574776414,2023,2,False
Deepak Chahar,14.0,-11.50349644446811,-0.8216783174620079,960.0,68.71457224981883,0.07157767942689461,974.0,57.21107580535072,0.058738270847382666,0.6934675855194026,974.0,0.2135937121723006,2023,2,False
Jaydev Unadkat,182.0,55.554485275787385,0.3052444245922384,762.0,-0.9119883961558486,-0.0011968351655588564,944.0,54.64249687963154,0.05788400093181307,0.6623332955106853,944.0,0.21048727611568388,2023,2,False
Adam Zampa,0.0,0.0,0.0,66.0,3.62945246768828,0.05499170405588303,66.0,3.62945246768828,0.05499170405588303,0.04399336324470642,66.0,0.19996983293048376,2023,2,False
Aaron Finch,424.0,21.95747852685703,0.05178650595956847,0.0,0.0,0.0,424.0,21.95747852685703,0.05178650595956847,0.26615125487099434,424.0,0.18831456712570352,2023,2,False
Chris Jordan,97.0,0.4617813239163695,0.004760632205323397,571.0,33.923149663355815,0.0594100694629699,668.0,34.384930987272185,0.051474447585736806,0.4167870422699659,668.0,0.18717980940267928,2023,2,False
Priyam Garg,358.0,17.579326601464246,0.04910426424990013,0.0,0.0,0.0,358.0,17.579326601464246,0.04910426424990013,0.2130827466844151,358.0,0.17856096090872775,2023,2,False
Shahbaz Ahmed,650.0,13.562710471337795,0.02086570841744276,837.0,56.25282040919528,0.0672076707397793,1487.0,69.81553088053307,0.04695059238771559,0.8462488591579767,1487.0,0.17072942686442033,2023,2,False
Shivam Mavi,75.0,-11.854776271066218,-0.15806368361421624,950.0,57.31613532622565,0.060332774027605944,1025.0,45.461359055159434,0.04435254541966774,0.551046776426175,1025.0,0.16128198334424632,2023,2,False
Lalit Yadav,584.0,5.338067330961508,0.009140526251646417,495.0,40.832096144261655,0.08248908311972052,1079.0,46.17016347522316,0.0427897715247666,0.5596383451542202,1079.0,0.15559916918096944,2023,2,False
MS Dhoni,950.0,37.11279007906299,0.0390660948200663,0.0,0.0,0.0,950.0,37.11279007906299,0.0390660948200663,0.44985200095833927,950.0,0.14205852661842291,2023,2,False
Mayank Markande,0.0,0.0,0.0,162.0,4.926807841887204,0.03041239408572348,162.0,4.926807841887204,0.03041239408572348,0.0597188829319661,162.0,0.11059052394808537,2023,2,False
Alzarri Joseph,21.0,-7.836570041906675,-0.37317000199555594,543.0,23.956505297312667,0.04411879428602701,564.0,16.11993525540599,0.028581445488308495,0.19539315461098172,564.0,0.10393252904839453,2023,2,False
Alex Carey,29.0,0.7614786816476515,0.02625788557405695,0.0,0.0,0.0,29.0,0.7614786816476515,0.02625788557405695,0.009230044626032139,29.0,0.095483220269298,2023,2,False
Rasikh Salam,18.0,-2.8851273641235933,-0.16028485356242184,72.0,5.229774952816509,0.07263576323356263,90.0,2.344647588692916,0.02605163987436573,0.028419970772035345,90.0,0.09473323590678447,2023,2,False
Shakib Al Hasan,96.0,-21.688331046551948,-0.22592011506824947,312.0,30.987896588727082,0.09932018137412527,408.0,9.299565542175134,0.02279305279944886,0.11272200657181981,408.0,0.08288382836163222,2023,2,False
Sheldon Cottrell,2.0,-1.8066037185133654,-0.9033018592566827,120.0,4.550403098937533,0.03792002582447944,122.0,2.743799380424168,0.0224901588559358,0.03325817430817173,122.0,0.08178239583976654,2023,2,False
Tim Seifert,65.0,1.2769314125895708,0.019645098655224166,0.0,0.0,0.0,65.0,1.2769314125895708,0.019645098655224166,0.01547795651623722,65.0,0.07143672238263334,2023,2,False
Fazalhaq Farooqi,24.0,-16.281783307896152,-0.6784076378290064,216.0,19.930211274766954,0.09226949664243961,240.0,3.648427966870802,0.015201783195295008,0.04422336929540366,240.0,0.05527921161925457,2023,2,False
Kuldeep Yadav,177.0,-27.84072573272917,-0.1572922357781309,967.0,41.72162492311554,0.04314542391221876,1144.0,13.880899190386373,0.012133653138449626,0.16825332351983482,1144.0,0.04412237504890773,2023,2,False
Romario Shepherd,123.0,36.712512101178504,0.2984757081396626,162.0,-37.567285663825054,-0.23189682508533985,285.0,-0.8547735626465496,-0.0029992054829703495,-0.010360891668443025,285.0,-0.010906201756255817,2023,2,False
Lungi Ngidi,0.0,0.0,0.0,242.0,-1.5663027336535222,-0.006472325345675712,242.0,-1.5663027336535222,-0.006472325345675712,-0.018985487680648755,242.0,-0.023535728529729863,2023,2,False
Vaibhav Arora,39.0,-35.924081245485276,-0.9211302883457763,321.0,29.33155008907232,0.09137554544882343,360.0,-6.5925311564129565,-0.018312586545591546,-0.07990946856258128,360.0,-0.06659122380215109,2023,2,False
Ishant Sharma,0.0,0.0,0.0,162.0,-3.029546471534278,-0.018700904145273322,162.0,-3.029546471534278,-0.018700904145273322,-0.036721775412536704,162.0,-0.06800328780099389,2023,2,False
Kyle Jamieson,110.0,7.228055715929962,0.0657095974175451,342.0,-18.657693979489117,-0.05455466075874011,452.0,-11.429638263559156,-0.02528681031760875,-0.13854106986132309,452.0,-0.09195203751857728,2023,2,False
Ajinkya Rahane,507.0,-13.095465232853087,-0.025829319985903525,0.0,0.0,0.0,507.0,-13.095465232853087,-0.025829319985903525,-0.15873291191337074,507.0,-0.09392479994874009,2023,2,False
Mandeep Singh,206.0,-6.538330823117171,-0.0317394700151319,0.0,0.0,0.0,206.0,-6.538330823117171,-0.0317394700151319,-0.07925249482566268,206.0,-0.11541625460047965,2023,2,False
Kartik Tyagi,32.0,-27.336283975065218,-0.8542588742207881,550.0,6.5322207635148715,0.011876765024572494,582.0,-20.804063211550346,-0.0357458130782652,-0.2521704631703072,582.0,-0.12998477483005527,2023,2,False
Ramandeep Singh,120.0,-37.33281568898576,-0.3111067974082147,108.0,28.99356567298818,0.26845894141655724,228.0,-8.339250015997582,-0.03657565796490168,-0.10108181837572826,228.0,-0.13300239259964244,2023,2,False
Dhawal Kulkarni,2.0,0.9384916535193448,0.4692458267596724,66.0,-3.4854626919731455,-0.0528100407874719,68.0,-2.5469710384538007,-0.03745545644785001,-0.030872376223682434,68.0,-0.13620165981036367,2023,2,False
Mohammed Siraj,165.0,-33.77901431646464,-0.2047212988876645,1715.0,-50.17014039317283,-0.02925372617677716,1880.0,-83.94915470963747,-0.04465380569661567,-1.0175655116319693,1880.0,-0.16237747526042062,2023,2,False
Riyan Parag,639.0,84.82012408454091,0.13273884833261487,158.0,-123.50405634817027,-0.7816712427099384,797.0,-38.68393226362936,-0.04853692881258389,-0.46889614865005286,797.0,-0.1764979229548505,2023,2,False
Murugan Ashwin,94.0,-41.68914235640824,-0.4435015144298749,845.0,-4.002433214723595,-0.0047366073547024795,939.0,-45.691575571131835,-0.04865982488938428,-0.5538372796500829,939.0,-0.17694481777957918,2023,2,False
James Pattinson,13.0,0.4336823275754007,0.03336017904426159,213.0,-13.095915574744847,-0.06148317171241712,226.0,-12.662233247169446,-0.05602758073968782,-0.1534816151172054,226.0,-0.20373665723522844,2023,2,False
James Neesham,103.0,0.4070853606178204,0.0039522850545419454,252.0,-23.165177576596236,-0.09192530784363585,355.0,-22.758092215978415,-0.0641073020168406,-0.2758556632239808,355.0,-0.2331174618794204,2023,2,False
Karn Sharma,0.0,0.0,0.0,114.0,-8.221622751887944,-0.07211949782357846,114.0,-8.221622751887944,-0.07211949782357846,-0.0996560333562175,114.0,-0.2622527193584671,2023,2,False
Krishnappa Gowtham,30.0,-2.3594689683876346,-0.07864896561292116,264.0,-18.8726991132674,-0.0714874966411644,294.0,-21.232168081655036,-0.07221825878113958,-0.2573596131109701,294.0,-0.2626118501132348,2023,2,False
Hrithik Shokeen,144.0,-1.3447116284984233,-0.009338275197905718,270.0,-29.457156298620923,-0.10910057888378119,414.0,-30.801867927119346,-0.07440064716695494,-0.3733559748741739,414.0,-0.2705478078798361,2023,2,False
Daniel Sams,122.0,-62.08914442306151,-0.5089274133037829,904.0,-15.078310324973828,-0.016679546819661314,1026.0,-77.16745474803534,-0.07521194419886486,-0.9353630878549738,1026.0,-0.2734979789049631,2023,2,False
Kane Richardson,0.0,0.0,0.0,36.0,-2.9147086375970845,-0.08096412882214124,36.0,-2.9147086375970845,-0.08096412882214124,-0.03532980166784345,36.0,-0.2944150138986954,2023,2,False
Siddarth Kaul,16.0,-2.2773931521084165,-0.14233707200677603,459.0,-37.259787569989726,-0.0811760077777554,475.0,-39.53718072209814,-0.08323616994125925,-0.4792385542072502,475.0,-0.3026769816045791,2023,2,False
Adam Milne,34.0,-16.58244834658343,-0.4877190690171597,215.0,-4.989866814615546,-0.023208682858676957,249.0,-21.572315161198976,-0.08663580386023685,-0.26148260801453305,249.0,-0.31503928676449766,2023,2,False
Suyash Prabhudessai,177.0,-16.253977767582654,-0.09183038286769861,0.0,0.0,0.0,177.0,-16.253977767582654,-0.09183038286769861,-0.19701791233433522,177.0,-0.3339286649734495,2023,2,False
Basil Thampi,0.0,0.0,0.0,312.0,-30.528312223157705,-0.0978471545614029,312.0,-30.528312223157705,-0.0978471545614029,-0.3700401481594873,312.0,-0.35580783476873784,2023,2,False
Prabhsimran Singh,94.0,-9.345936526759758,-0.09942485666765699,0.0,0.0,0.0,94.0,-9.345936526759758,-0.09942485666765699,-0.11328407911223949,94.0,-0.36154493333693455,2023,2,False
Navdeep Saini,41.0,-5.773839242266172,-0.14082534737234567,437.0,-42.07409722088176,-0.09627939867478663,478.0,-47.84793646314793,-0.10010028548775718,-0.5799749874320962,478.0,-0.36400103813729884,2023,2,False
Ishan Porel,0.0,0.0,0.0,48.0,-4.919687947680761,-0.10249349891001586,48.0,-4.919687947680761,-0.10249349891001586,-0.05963258118400923,48.0,-0.37270363240005766,2023,2,False
Piyush Chawla,4.0,-4.445320773222457,-1.1113301933056143,175.0,-14.101690786703447,-0.08058109020973399,179.0,-18.547011559925906,-0.10361458972025646,-0.22481226133243523,179.0,-0.376780326255478,2023,2,False
Chris Green,0.0,0.0,0.0,17.0,-1.9738498525810981,-0.11610881485771166,17.0,-1.9738498525810981,-0.11610881485771166,-0.023925452758558764,17.0,-0.4222138722098606,2023,2,False
Sean Abbott,15.0,-5.9668973176147215,-0.39779315450764813,72.0,-4.447174128687429,-0.06176630734288096,87.0,-10.41407144630215,-0.11970197064715116,-0.12623116904608667,87.0,-0.4352798932623678,2023,2,False
Andrew Tye,6.0,-14.906291128567933,-2.484381854761322,223.0,-13.10036102973553,-0.058746013586257986,229.0,-28.006652158303464,-0.1222997910842946,-0.3394745716157996,229.0,-0.44472651303379857,2023,2,False
David Willey,90.0,-72.24795174573168,-0.8027550193970187,198.0,35.463960140855335,0.17911090980229968,288.0,-36.78399160487635,-0.12772219307248733,-0.4458665649075921,288.0,-0.46444433844540844,2023,2,False
Glenn Phillips,66.0,-2.7400356762165785,-0.041515692063887555,24.0,-8.779441278366804,-0.3658100532652835,90.0,-11.519476954583382,-0.1279941883842598,-0.1396300236919198,90.0,-0.4654334123063993,2023,2,False
Mohammad Nabi,48.0,19.51885853780577,0.40664288620428685,120.0,-41.17682398423878,-0.3431401998686565,168.0,-21.65796544643301,-0.1289164609906727,-0.2625207932900971,168.0,-0.4687871308751734,2023,2,False
Gurkeerat Singh Mann,80.0,-10.53511528231368,-0.13168894102892098,0.0,0.0,0.0,80.0,-10.53511528231368,-0.13168894102892098,-0.12769836705834764,80.0,-0.4788688764688036,2023,2,False
Dan Christian,48.0,-26.57346899561705,-0.5536139374086885,200.0,-7.941535681362538,-0.03970767840681269,248.0,-34.515004676979586,-0.13917340595556285,-0.418363693054298,248.0,-0.5060851125656831,2023,2,False
Rassie van der Dussen,72.0,-10.323753677509867,-0.1433854677431926,0.0,0.0,0.0,72.0,-10.323753677509867,-0.1433854677431926,-0.1251364082122408,72.0,-0.5214017008843367,2023,2,False
Mohit Sharma,0.0,0.0,0.0,25.0,-4.165568395584234,-0.16662273582336937,25.0,-4.165568395584234,-0.16662273582336937,-0.050491738128293745,25.0,-0.6059008575395249,2023,2,False
Anuj Rawat,356.0,-67.56984280698612,-0.18980292923310707,0.0,0.0,0.0,356.0,-67.56984280698612,-0.18980292923310707,-0.8190283976604378,356.0,-0.6901924699385712,2023,2,False
Raj Bawa,42.0,-8.082112537652483,-0.1924312508964877,0.0,0.0,0.0,42.0,-8.082112537652483,-0.1924312508964877,-0.09796500045639374,42.0,-0.6997500032599552,2023,2,False
Kedar Jadhav,170.0,-32.86085899272132,-0.19329917054541954,0.0,0.0,0.0,170.0,-32.86085899272132,-0.19329917054541954,-0.398313442336016,170.0,-0.7029060747106165,2023,2,False
Anukul Roy,6.0,-11.737648182078596,-1.9562746970130993,126.0,-13.914601532502328,-0.11043334549605022,132.0,-25.652249714580925,-0.19433522511046156,-0.3109363601767385,132.0,-0.7066735458562239,2023,2,False
Jalaj Saxena,0.0,0.0,0.0,36.0,-7.218422897167162,-0.2005117471435323,36.0,-7.218422897167162,-0.2005117471435323,-0.08749603511717773,36.0,-0.729133625976481,2023,2,False
Isuru Udana,11.0,-0.7054521104359432,-0.0641320100396312,174.0,-37.135837526789345,-0.2134243536022376,185.0,-37.84128963722529,-0.20454751155256912,-0.4586822986330338,185.0,-0.7438091329184332,2023,2,False
Varun Aaron,10.0,-8.088864931015404,-0.8088864931015405,140.0,-23.19183811783601,-0.1656559865559715,150.0,-31.280703048851414,-0.2085380203256761,-0.3791600369557747,150.0,-0.7583200739115494,2023,2,False
Mujeeb Ur Rahman,5.0,-1.8582272205029713,-0.37164544410059425,96.0,-19.321126677459226,-0.2012617362235336,101.0,-21.179353897962198,-0.20969657324715046,-0.25671944118742057,101.0,-0.7625329936260017,2023,2,False
Akash Deep,6.0,-23.925197099635795,-3.9875328499392992,345.0,-52.52773172421928,-0.1522542948528095,351.0,-76.45292882385507,-0.21781461203377514,-0.9267021675618797,351.0,-0.7920531346682732,2023,2,False
Sherfane Rutherford,150.0,-32.73662134540263,-0.2182441423026842,0.0,0.0,0.0,150.0,-32.73662134540263,-0.2182441423026842,-0.3968075314594258,150.0,-0.7936150629188516,2023,2,False
George Garton,8.0,-5.276722633592071,-0.6595903291990088,184.0,-37.48943962797171,-0.20374695449984626,192.0,-42.766162261563785,-0.2227404284456447,-0.5183777243825913,192.0,-0.809965194347799,2023,2,False
Narayan Jagadeesan,140.0,-32.32479714986119,-0.2308914082132942,0.0,0.0,0.0,140.0,-32.32479714986119,-0.2308914082132942,-0.3918157230286205,140.0,-0.8396051207756153,2023,2,False
Tymal Mills,9.0,-8.180388728875972,-0.9089320809862191,306.0,-67.40198164034325,-0.22026791385733088,315.0,-75.58237036921922,-0.23994403291815625,-0.9161499438693239,315.0,-0.8725237560660227,2023,2,False
Sandeep Warrier,0.0,0.0,0.0,42.0,-10.309819098762242,-0.2454718833038629,42.0,-10.309819098762242,-0.2454718833038629,-0.12496750422742112,42.0,-0.8926250301958651,2023,2,False
Karun Nair,68.0,-16.759937281526888,-0.24646966590480718,0.0,0.0,0.0,68.0,-16.759937281526888,-0.24646966590480718,-0.20315075492759865,68.0,-0.8962533305629351,2023,2,False
Tabraiz Shamsi,8.0,-4.383444876968593,-0.5479306096210741,48.0,-10.377854768618281,-0.21620530767954751,56.0,-14.761299645586874,-0.26359463652833703,-0.17892484418893181,56.0,-0.9585259510121346,2023,2,False
Murali Vijay,43.0,-12.089563500564537,-0.2811526395480125,0.0,0.0,0.0,43.0,-12.089563500564537,-0.2811526395480125,-0.14654016364320652,43.0,-1.0223732347200454,2023,2,False
Monu Kumar,0.0,0.0,0.0,13.0,-3.732905082348209,-0.2871465447960161,13.0,-3.732905082348209,-0.2871465447960161,-0.04524733433149344,13.0,-1.0441692538036949,2023,2,False
Harshit Rana,6.0,-12.854837285349433,-2.1424728808915723,93.0,-15.866896013644478,-0.17061178509295138,99.0,-28.72173329899391,-0.2901185181716557,-0.3481422218059868,99.0,-1.0549764297151116,2023,2,False
Praveen Dubey,13.0,-4.658117023291062,-0.3583166940993125,48.0,-13.243031137152254,-0.2758964820240053,61.0,-17.901148160443316,-0.29346144525316914,-0.2169836140659796,61.0,-1.0671325281933424,2023,2,False
Akash Singh,0.0,0.0,0.0,48.0,-14.26966193971678,-0.2972846237440996,48.0,-14.26966193971678,-0.2972846237440996,-0.1729655992692943,48.0,-1.0810349954330893,2023,2,False
Jhye Richardson,48.0,-18.012146764204708,-0.3752530575875981,132.0,-37.57456778000165,-0.28465581651516403,180.0,-55.58671454420636,-0.30881508080114645,-0.6737783581115923,180.0,-1.122963930185987,2023,2,False
Fabian Allen,45.0,-19.288068228468877,-0.4286237384104195,204.0,-57.93260062526219,-0.28398333639834406,249.0,-77.22066885373107,-0.31012316808727336,-0.9360081073179524,249.0,-1.1277206112264486,2023,2,False
Abhijeet Tomar,24.0,-7.4470387507436735,-0.3102932812809864,0.0,0.0,0.0,24.0,-7.4470387507436735,-0.3102932812809864,-0.09026713637265059,24.0,-1.1283392046581322,2023,2,False
Tushar Deshpande,12.0,9.649046730747093,0.8040872275622578,229.0,-87.15482288525475,-0.38058874622381983,241.0,-77.50577615450766,-0.32160073093156705,-0.9394639533879716,241.0,-1.1694572033875166,2023,2,False
Shreyas Gopal,70.0,-9.005357150375776,-0.12864795929108253,438.0,-156.3108528565985,-0.35687409327990527,508.0,-165.31621000697427,-0.32542561024994937,-2.003832848569385,508.0,-1.1833658554543613,2023,2,False
Harbhajan Singh,8.0,0.538151624408449,0.06726895305105612,86.0,-31.2554312708943,-0.3634352473359802,94.0,-30.71727964648585,-0.3267795707072963,-0.37233066238164664,94.0,-1.188289348026532,2023,2,False
Odean Smith,132.0,-27.121919704794628,-0.20546908867268657,273.0,-107.89339149376687,-0.3952138882555563,405.0,-135.0153111985615,-0.33337113876188024,-1.6365492266492303,405.0,-1.2122586864068372,2023,2,False
Kuldip Yadav,8.0,-6.535522166712815,-0.8169402708391019,24.0,-4.132619327341532,-0.17219247197256382,32.0,-10.668141494054346,-0.3333794216891983,-0.12931080598853753,32.0,-1.2122888061425394,2023,2,False
Kamlesh Nagarkoti,35.0,-18.635983736355342,-0.5324566781815813,216.0,-66.29670036164063,-0.30692916834092887,251.0,-84.93268409799597,-0.3383772274820557,-1.0294870799757088,251.0,-1.2304626453892935,2023,2,False
Sarfaraz Khan,238.0,-85.5765799529634,-0.35956546198724115,0.0,0.0,0.0,238.0,-85.5765799529634,-0.35956546198724115,-1.0372918782177383,238.0,-1.3075107708626952,2023,2,False
Virat Singh,52.0,-20.07528818880217,-0.3860632344000417,0.0,0.0,0.0,52.0,-20.07528818880217,-0.3860632344000417,-0.24333682653093539,52.0,-1.4038663069092425,2023,2,False
Dale Steyn,2.0,-0.8484861563011563,-0.42424307815057816,70.0,-27.432184453180092,-0.3918883493311442,72.0,-28.28067060948125,-0.3927870917983507,-0.3427960073876515,72.0,-1.428316697448548,2023,2,False
Manan Vohra,111.0,-44.16766107009999,-0.3979068564873873,0.0,0.0,0.0,111.0,-44.16766107009999,-0.3979068564873873,-0.5353655887284847,111.0,-1.446934023590499,2023,2,False
Daryl Mitchell,132.0,-30.84456804085213,-0.23367097000645554,36.0,-38.004205711961355,-1.0556723808878155,168.0,-68.84877375281349,-0.40981412948103263,-0.8345305909431938,168.0,-1.490233198112846,2023,2,False
Baba Indrajith,90.0,-40.906402708628704,-0.45451558565143,0.0,0.0,0.0,90.0,-40.906402708628704,-0.45451558565143,-0.49583518434701457,90.0,-1.6527839478233817,2023,2,False
Ankit Rajpoot,10.0,-3.9090982684518183,-0.39090982684518183,104.0,-49.283259555121155,-0.4738774957223188,114.0,-53.192357823572976,-0.4665996300313419,-0.6447558524069452,114.0,-1.696725927386698,2023,2,False
Tristan Stubbs,12.0,-5.695669702502476,-0.47463914187520634,0.0,0.0,0.0,12.0,-5.695669702502476,-0.47463914187520634,-0.06903842063639365,12.0,-1.725960515909841,2023,2,False
Tom Banton,20.0,-9.815533307343166,-0.4907766653671583,0.0,0.0,0.0,20.0,-9.815533307343166,-0.4907766653671583,-0.11897616130112929,20.0,-1.7846424195169392,2023,2,False
Sachin Baby,34.0,-16.828255225637392,-0.4949486831069821,0.0,0.0,0.0,34.0,-16.828255225637392,-0.4949486831069821,-0.20397885121984718,34.0,-1.7998133931162987,2023,2,False
Lukman Meriwala,0.0,0.0,0.0,38.0,-20.913641359850878,-0.5503589831539705,38.0,-20.913641359850878,-0.5503589831539705,-0.25349868314970764,38.0,-2.0013053932871654,2023,2,False
Sanjay Yadav,6.0,-7.137931383767898,-1.189655230627983,36.0,-17.34602938001581,-0.4818341494448836,42.0,-24.48396076378371,-0.582951446756755,-0.2967752819852571,42.0,-2.1198234427518368,2023,2,False
Aman Hakim Khan,9.0,-1.5676625810543632,-0.17418473122826258,18.0,-16.768104804425697,-0.9315613780236498,27.0,-18.33576738548006,-0.6791024957585208,-0.2222517258846068,27.0,-2.4694636209400755,2023,2,False
Adil Rashid,0.0,0.0,0.0,36.0,-25.253595582031057,-0.7014887661675293,36.0,-25.253595582031057,-0.7014887661675293,-0.3061041888731037,36.0,-2.550868240609198,2023,2,False
Sheldon Jackson,78.0,-82.50518653149949,-1.057758801685891,0.0,0.0,0.0,78.0,-82.50518653149949,-1.057758801685891,-1.0000628670484786,78.0,-3.8463956424941492,2023,2,False
Nikhil Naik,3.0,-3.5238026236478572,-1.1746008745492857,0.0,0.0,0.0,3.0,-3.5238026236478572,-1.1746008745492857,-0.042712759074519484,3.0,-4.271275907451948,2023,2,False
Shreevats Goswami,4.0,-5.519393608698898,-1.3798484021747246,0.0,0.0,0.0,4.0,-5.519393608698898,-1.3798484021747246,-0.0669017407115018,4.0,-5.017630553362635,2023,2,False
Karan Sharma,12.0,-19.772938179506287,-1.6477448482921906,0.0,0.0,0.0,12.0,-19.772938179506287,-1.6477448482921906,-0.23967197793340955,12.0,-5.991799448335239,2023,2,False
