player,bf,v_bat,rate_bat,bb,v_bowl,rate_bowl,balls,VORP,rate,WAR_cum,wballs,WAR,target,t_years,is_mega
Nehal Wadhera,498.0,220.78014847135267,0.4433336314685797,0.0,0.0,0.0,498.0,220.78014847135267,0.4433336314685797,2.6761230117739716,498.0,1.6121222962493806,2024,1,False
Glenn Maxwell,1366.0,770.4922478707541,0.5640499618380338,570.0,81.8759010849897,0.14364193172805212,1936.0,852.3681489557438,0.44027280421267756,10.3317351388575,1936.0,1.6009920153188273,2024,1,False
Devon Conway,1789.0,753.2577487233953,0.42104960800636965,0.0,0.0,0.0,1789.0,753.2577487233953,0.42104960800636965,9.130396954222972,1789.0,1.531089483659526,2024,1,False
Jitesh Sharma,880.0,370.2436109891985,0.4207313761240892,0.0,0.0,0.0,880.0,370.2436109891985,0.4207313761240892,4.487801345323618,880.0,1.5299322768148698,2024,1,False
Shubman Gill,2824.0,1186.6820508940837,0.42021319082651687,0.0,0.0,0.0,2824.0,1186.6820508940837,0.42021319082651687,14.384024859322226,2824.0,1.5280479666418796,2024,1,False
Tim David,613.0,251.4971267440815,0.4102726374291705,0.0,0.0,0.0,613.0,251.4971267440815,0.4102726374291705,3.0484500211403818,613.0,1.491900499742438,2024,1,False
Moises Henriques,32.0,-3.4576252737366584,-0.10805078980427058,60.0,40.92028938253399,0.6820048230422331,92.0,37.46266410879733,0.40720287074779704,0.45409289828845245,92.0,1.480737711810171,2024,1,False
Rahul Tripathi,1444.0,573.938770231175,0.3974645223207583,0.0,0.0,0.0,1444.0,573.938770231175,0.3974645223207583,6.956833578559697,1444.0,1.4453255357118484,2024,1,False
Ruturaj Gaikwad,2248.0,890.4045468675854,0.3960874318805985,0.0,0.0,0.0,2248.0,890.4045468675854,0.3960874318805985,10.792782386273762,2248.0,1.440317934111267,2024,1,False
Pradeep Sangwan,10.0,-7.611447717165481,-0.761144771716548,108.0,54.33256710673829,0.5030793250623916,118.0,46.721119389572806,0.39594168974214244,0.5663165986614885,118.0,1.4397879626986998,2024,1,False
Sanju Samson,1686.0,661.6400978895197,0.3924318492820401,0.0,0.0,0.0,1686.0,661.6400978895197,0.3924318492820401,8.019879974418421,1686.0,1.427024906480146,2024,1,False
Faf du Plessis,2617.0,1020.2250882302199,0.3898452763585097,0.0,0.0,0.0,2617.0,1020.2250882302199,0.3898452763585097,12.366364705820846,2617.0,1.4176191867582169,2024,1,False
Quinton de Kock,1244.0,478.5609047125721,0.3846952610229679,0.0,0.0,0.0,1244.0,478.5609047125721,0.3846952610229679,5.8007382389402675,1244.0,1.3988918582653378,2024,1,False
Jason Roy,688.0,264.2379316222504,0.38406676107885235,0.0,0.0,0.0,688.0,264.2379316222504,0.38406676107885235,3.2028840196636414,688.0,1.3966064039230994,2024,1,False
Tilak Varma,1233.0,484.249617118503,0.3927409708990292,42.0,5.340087320630892,0.12714493620549744,1275.0,489.5897044391339,0.3839919250503011,5.93442065986829,1275.0,1.3963342729101857,2024,1,False
Rishabh Pant,774.0,291.0322663971841,0.3760106800997211,0.0,0.0,0.0,774.0,291.0322663971841,0.3760106800997211,3.5276638351173832,774.0,1.367311563998986,2024,1,False
Prithvi Shaw,926.0,333.1826984819251,0.3598085296781049,0.0,0.0,0.0,926.0,333.1826984819251,0.3598085296781049,4.038578163417274,926.0,1.3083946533749269,2024,1,False
Bhanuka Rajapaksa,444.0,159.22418348903625,0.35861302587620775,0.0,0.0,0.0,444.0,159.22418348903625,0.35861302587620775,1.9299901028974091,444.0,1.3040473668225736,2024,1,False
Shivam Dube,1355.0,553.394174612816,0.4084089849541077,54.0,-51.52710853885541,-0.9542057136825076,1409.0,501.86706607396053,0.3561867040979138,6.083237164532855,1409.0,1.2952243785378685,2024,1,False
Sai Sudharsan,996.0,354.7083798634602,0.3561329115094982,0.0,0.0,0.0,996.0,354.7083798634602,0.3561329115094982,4.299495513496487,996.0,1.295028769125448,2024,1,False
Kyle Mayers,789.0,354.93600757356944,0.4498555229069321,132.0,-27.291909960666253,-0.206756893641411,921.0,327.6440976129032,0.35574820587720213,3.9714436074291295,921.0,1.2936298395534622,2024,1,False
Rajat Patidar,498.0,176.63673200871307,0.35469223294922303,0.0,0.0,0.0,498.0,176.63673200871307,0.35469223294922303,2.1410512970753097,498.0,1.2897899379971747,2024,1,False
KL Rahul,2087.0,676.4528083638806,0.32412688469759493,0.0,0.0,0.0,2087.0,676.4528083638806,0.32412688469759493,8.19942798016825,2087.0,1.1786432170821635,2024,1,False
Robin Uthappa,426.0,137.78868718725695,0.323447622505298,0.0,0.0,0.0,426.0,137.78868718725695,0.323447622505298,1.6701659053000844,426.0,1.1761731727465383,2024,1,False
Chris Woakes,11.0,2.17818782515578,0.19801707501416183,67.0,22.511580727412806,0.3359937422001911,78.0,24.689768552568587,0.3165354942636998,0.2992699218493162,78.0,1.1510381609589084,2024,1,False
Mohit Sharma,3.0,-3.1486829669086887,-1.049560988969563,795.0,254.8764030070522,0.3205992490654745,798.0,251.7277200401435,0.3154482707269969,3.051245091395679,798.0,1.1470846208254433,2024,1,False
David Warner,1931.0,602.6482520712191,0.3120912750239353,0.0,0.0,0.0,1931.0,602.6482520712191,0.3120912750239353,7.304827297832959,1931.0,1.134877363723401,2024,1,False
Ishan Kishan,1830.0,564.7084851862854,0.30858387168649476,0.0,0.0,0.0,1830.0,564.7084851862854,0.30858387168649476,6.844951335591339,1830.0,1.122123169769072,2024,1,False
Jos Buttler,2170.0,664.5382721451681,0.3062388350899392,0.0,0.0,0.0,2170.0,664.5382721451681,0.3062388350899392,8.05500935933537,2170.0,1.1135957639634153,2024,1,False
Shimron Hetmyer,1143.0,348.3076540184668,0.3047311058779237,0.0,0.0,0.0,1143.0,348.3076540184668,0.3047311058779237,4.221910957799597,1143.0,1.1081131122833587,2024,1,False
Rilee Rossouw,423.0,127.8857140968202,0.3023302933730974,0.0,0.0,0.0,423.0,127.8857140968202,0.3023302933730974,1.5501298678402449,423.0,1.0993828849930813,2024,1,False
AB de Villiers,211.0,63.783824446865296,0.3022930068571815,0.0,0.0,0.0,211.0,63.783824446865296,0.3022930068571815,0.7731372660226097,211.0,1.0992472976624783,2024,1,False
Michael Bracewell,141.0,30.389081583491254,0.21552540130135642,198.0,71.29798591361998,0.3600908379475757,339.0,101.68706749711123,0.2999618510239269,1.2325705151164998,339.0,1.0907703673597342,2024,1,False
Dinesh Karthik,842.0,241.7736195151913,0.2871420659325313,0.0,0.0,0.0,842.0,241.7736195151913,0.2871420659325313,2.9305893274568646,842.0,1.0441529670273866,2024,1,False
Marcus Stoinis,1100.0,429.4712346605834,0.3904283951459849,347.0,-18.991408447966784,-0.05473028371171984,1447.0,410.4798262126166,0.2836764521165284,4.975513045001414,1447.0,1.0315507349691944,2024,1,False
Nitish Rana,1695.0,580.0758709897918,0.3422276525013521,195.0,-44.846991797867894,-0.22998457332239947,1890.0,535.228879191924,0.2831898831703301,6.487622778083927,1890.0,1.029781393346655,2024,1,False
Prashant Solanki,0.0,0.0,0.0,72.0,20.281433786455125,0.28168658036743227,72.0,20.281433786455125,0.28168658036743227,0.2458355610479409,72.0,1.0243148376997537,2024,1,False
Jonny Bairstow,525.0,147.85157881519046,0.28162205488607706,0.0,0.0,0.0,525.0,147.85157881519046,0.28162205488607706,1.7921403492750358,525.0,1.0240801995857347,2024,1,False
Rinku Singh,1185.0,331.85491916596004,0.28004634528773,0.0,0.0,0.0,1185.0,331.85491916596004,0.28004634528773,4.022483868678304,1185.0,1.0183503465008363,2024,1,False
Steven Smith,135.0,37.63350721342586,0.2787667200994508,0.0,0.0,0.0,135.0,37.63350721342586,0.2787667200994508,0.4561637237991013,135.0,1.013697163998003,2024,1,False
Ambati Rayudu,957.0,265.6079902103185,0.2775423095196641,0.0,0.0,0.0,957.0,265.6079902103185,0.2775423095196641,3.2194907904281034,957.0,1.0092447618896876,2024,1,False
Saurabh Tiwary,97.0,26.891944154789552,0.2772365376782428,0.0,0.0,0.0,97.0,26.891944154789552,0.2772365376782428,0.32596295945199455,97.0,1.0081328642845193,2024,1,False
Jagadeesha Suchith,22.0,-7.670952611219716,-0.34867966414635077,258.0,80.82400309094893,0.3132713298098796,280.0,73.15305047972922,0.2612608945704615,0.8867036421785359,280.0,0.9500396166198599,2024,1,False
Liam Livingstone,1034.0,493.44853204227536,0.47722295168498585,402.0,-124.00797589650806,-0.30847755198136334,1436.0,369.4405561457673,0.2572705822742112,4.478067347221422,1436.0,0.9355293900880407,2024,1,False
Vijay Shankar,686.0,170.6005330225403,0.24868882364801795,85.0,23.255792549927033,0.2735975594109063,771.0,193.85632557246734,0.2514349229214881,2.3497736433026346,771.0,0.9143088106235931,2024,1,False
Mayank Agarwal,1264.0,317.59020798015024,0.25125807593366317,0.0,0.0,0.0,1264.0,317.59020798015024,0.25125807593366317,3.8495782785472756,1264.0,0.913665730667866,2024,1,False
Mitchell Marsh,669.0,240.8499058950677,0.36001480701803845,510.0,52.25003794486088,0.10245105479384486,1179.0,293.0999438399286,0.24860046127220406,3.5527265919991344,1179.0,0.9040016773534693,2024,1,False
Shikhar Dhawan,2004.0,496.70678109009447,0.24785767519465793,0.0,0.0,0.0,2004.0,496.70678109009447,0.24785767519465793,6.020688255637508,2004.0,0.9013006370714833,2024,1,False
Dhruv Jurel,264.0,65.09766093113018,0.2465820489815537,0.0,0.0,0.0,264.0,65.09766093113018,0.2465820489815537,0.7890625567409718,264.0,0.896661996296559,2024,1,False
Trent Boult,104.0,-23.969411514639983,-0.23047511071769214,1740.0,472.6882102253837,0.27165989093412857,1844.0,448.7187987107437,0.2433399125329413,5.439015741948409,1844.0,0.8848724092106957,2024,1,False
Shreyas Iyer,767.0,182.17783098221022,0.23751998824277734,12.0,5.529490016637136,0.46079083471976134,779.0,187.70732099884736,0.2409593337597527,2.275240254531483,779.0,0.8762157591263734,2024,1,False
Vijaykumar Vyshak,27.0,-0.8385257008550067,-0.03105650743907432,435.0,111.92984386160904,0.2573099858887564,462.0,111.09131816075404,0.24045739861635074,1.3465614322515642,462.0,0.8743905404230936,2024,1,False
Jasprit Bumrah,33.0,-23.563212470560977,-0.7140367415321508,977.0,265.37854685736454,0.27162594355922676,1010.0,241.81533438680356,0.23942112315525105,2.9310949622642855,1010.0,0.8706222660190946,2024,1,False
Rashid Khan,337.0,203.949677314768,0.6051919208153353,2308.0,426.6616603370382,0.1848620712032228,2645.0,630.6113376518063,0.2384163847454844,7.643773789718864,2645.0,0.8669686718017615,2024,1,False
Mohammed Shami,35.0,-20.015885537592606,-0.5718824439312173,2226.0,556.506182389177,0.25000277735362847,2261.0,536.4902968515844,0.23728009590959062,6.502912689110114,2261.0,0.8628367123985113,2024,1,False
Aiden Markram,1258.0,430.3109265613572,0.34205956006467186,243.0,-82.75182568140477,-0.340542492516069,1501.0,347.55910087995244,0.23155169945366585,4.212837586423666,1501.0,0.8420061798315122,2024,1,False
Abhinav Manohar,399.0,91.57802647480024,0.229518863345364,0.0,0.0,0.0,399.0,91.57802647480024,0.229518863345364,1.1100366845430332,399.0,0.8346140485285964,2024,1,False
Akash Madhwal,0.0,0.0,0.0,474.0,108.24372431241025,0.22836228757892457,474.0,108.24372431241025,0.22836228757892457,1.3120451431807303,474.0,0.8304083184688166,2024,1,False
Mohammed Siraj,98.0,-24.157147572862847,-0.24650150584553926,1836.0,465.1792920855077,0.2533656274975532,1934.0,441.02214451264484,0.2280362691378722,5.345722963789634,1934.0,0.8292227968649899,2024,1,False
David Willey,156.0,-34.11844487384188,-0.21870797996052488,402.0,159.85416018338444,0.39764716463528466,558.0,125.73571530954256,0.22533282313538092,1.5240692764793038,558.0,0.8193920841286578,2024,1,False
Matheesha Pathirana,0.0,0.0,0.0,919.0,206.3463331055816,0.2245335507133641,919.0,206.3463331055816,0.2245335507133641,2.50116767400705,919.0,0.8164856389576876,2024,1,False
Abdul Samad,485.0,117.22120895773548,0.24169321434584637,18.0,-4.564566990693869,-0.2535870550385483,503.0,112.65664196704162,0.22396946713129548,1.365535054145959,503.0,0.8144344259319836,2024,1,False
Rohit Sharma,1495.0,334.09758580560606,0.22347664602381676,7.0,-3.325123138120827,-0.4750175911601181,1502.0,330.77246266748523,0.22022134664945756,4.009363183848306,1502.0,0.8008048969071184,2024,1,False
Varun Aaron,0.0,0.0,0.0,60.0,13.211117584582581,0.22018529307637635,60.0,13.211117584582581,0.22018529307637635,0.160134758601001,60.0,0.800673793005005,2024,1,False
David Miller,1321.0,290.00940065607375,0.21953777490997256,0.0,0.0,0.0,1321.0,290.00940065607375,0.21953777490997256,3.515265462497864,1321.0,0.7983191814908093,2024,1,False
Virat Kohli,2298.0,502.06086984987314,0.21847731499124157,0.0,0.0,0.0,2298.0,502.06086984987314,0.21847731499124157,6.085586301210584,2298.0,0.7944629636045147,2024,1,False
Vishnu Vinod,93.0,19.919981439475002,0.21419334881155916,0.0,0.0,0.0,93.0,19.919981439475002,0.21419334881155916,0.24145432047848486,93.0,0.7788849047693059,2024,1,False
Cameron Green,846.0,411.43632605970754,0.48633135468050537,687.0,-88.40976215662138,-0.12868961012608643,1533.0,323.0265639030862,0.21071530587285464,3.91547350185559,1533.0,0.7662374759012895,2024,1,False
Sunil Narine,202.0,-57.64386472545601,-0.28536566695770305,1874.0,486.2577885719277,0.2594758743713595,2076.0,428.61392384647166,0.20646142767171083,5.195320289048142,2076.0,0.7507688278971303,2024,1,False
Dwaine Pretorius,56.0,22.496621725320814,0.4017253879521574,324.0,55.77396893843277,0.17214187943960732,380.0,78.27059066375358,0.20597523858882522,0.9487344322879222,380.0,0.749000867595728,2024,1,False
Andre Russell,972.0,315.02854799104506,0.32410344443523154,736.0,35.94522193733337,0.04883861676268121,1708.0,350.97376992837843,0.20548815569577192,4.254227514283375,1708.0,0.7472296570755342,2024,1,False
Axar Patel,895.0,178.86387207660064,0.19984790176156497,1638.0,332.71148783297645,0.20312056644259857,2533.0,511.57535990957706,0.20196421630855785,6.200913453449419,2533.0,0.7344153320311195,2024,1,False
Simarjeet Singh,16.0,-2.07669094199216,-0.12979318387451,218.0,48.611469808777954,0.2229883936182475,234.0,46.53477886678579,0.19886657635378543,0.5640579256580096,234.0,0.723151186741038,2024,1,False
Mark Wood,15.0,0.5835122987108932,0.038900819914059546,291.0,59.62988088688347,0.20491368002365454,306.0,60.21339318559436,0.1967757947241646,0.7298593113405377,306.0,0.7155483444515076,2024,1,False
Hardik Pandya,1613.0,394.2935170533375,0.2444473137342452,821.0,81.47452422036476,0.09923815373978655,2434.0,475.76804127370224,0.1954675600960157,5.766885348772148,2434.0,0.7107911276218754,2024,1,False
Ishant Sharma,3.0,-0.5589937062157413,-0.1863312354052471,525.0,102.2256454465003,0.19471551513619104,528.0,101.66665174028455,0.19255047678084194,1.2323230513973884,528.0,0.7001835519303343,2024,1,False
Venkatesh Iyer,1457.0,316.54524968451875,0.2172582358850506,100.0,-21.028762905564232,-0.21028762905564233,1557.0,295.5164867789545,0.1897986427610498,3.5820180215630852,1557.0,0.6901768827674538,2024,1,False
Atharva Taide,387.0,73.1659426358951,0.1890592832968866,0.0,0.0,0.0,387.0,73.1659426358951,0.1890592832968866,0.8868599107381225,387.0,0.6874883028977694,2024,1,False
Wayne Parnell,15.0,-14.609067021928944,-0.9739378014619295,456.0,102.64512845886803,0.22509896591857023,471.0,88.0360614369391,0.18691308160708936,1.067103774993201,471.0,0.6796839331166885,2024,1,False
Harpreet Singh,177.0,32.78058106326977,0.1852010229563264,0.0,0.0,0.0,177.0,32.78058106326977,0.1852010229563264,0.39734037652448206,177.0,0.6734582652957324,2024,1,False
Vivrant Sharma,141.0,64.07058410425923,0.45440130570396614,57.0,-27.983150419822444,-0.4909324635056569,198.0,36.08743368443678,0.18225976608301406,0.4374234385992337,198.0,0.6627627857564148,2024,1,False
Bhuvneshwar Kumar,223.0,-37.442436821700035,-0.16790330413318402,1800.0,405.2357890849253,0.22513099393606958,2023.0,367.79335226322524,0.18180590818745687,4.458101239554245,2023.0,0.6611123934089341,2024,1,False
Piyush Chawla,68.0,5.877127832464648,0.0864283504774213,1122.0,208.01696141055453,0.18539836132847998,1190.0,213.89408924301918,0.1797429321369909,2.5926556271881114,1190.0,0.6536106623163306,2024,1,False
Ayush Badoni,776.0,117.53242648108436,0.15145931247562416,27.0,26.614398099409442,0.9857184481262756,803.0,144.14682458049379,0.17951036684993,1.7472342373393186,803.0,0.6527649703633818,2024,1,False
Shashank Singh,94.0,23.065541319646453,0.24537809914517503,24.0,-2.042923538920774,-0.0851218141216989,118.0,21.022617780725678,0.17815777780276,0.25481960946334153,118.0,0.647846464737309,2024,1,False
Noor Ahmad,27.0,-5.432025527380754,-0.20118613064373161,852.0,158.60127889595358,0.18615173579337274,879.0,153.16925336857284,0.1742539856297757,1.8565970105281557,879.0,0.633650856835548,2024,1,False
Josh Hazlewood,58.0,-21.474648174549117,-0.37025255473360547,936.0,187.17452753224535,0.19997278582504846,994.0,165.69987935769623,0.16670007983671653,2.0084833861538938,994.0,0.606182108497151,2024,1,False
Praveen Dubey,60.0,-1.8122878190246752,-0.030204796983744585,54.0,20.35587495261257,0.37696064727060313,114.0,18.543587133587895,0.16266304503147277,0.22477075313439873,114.0,0.5915019819326283,2024,1,False
Prasidh Krishna,25.0,-10.387203795459456,-0.4154881518183782,1043.0,182.8214792017248,0.17528425618573806,1068.0,172.43427540626533,0.16145531405081023,2.0901124291668522,1068.0,0.5871102329120372,2024,1,False
Ravindra Jadeja,751.0,116.85557337511881,0.1555999645474285,1718.0,279.67865043124203,0.16279316090293483,2469.0,396.53422380636084,0.16060519392724215,4.806475440077101,2469.0,0.5840188870081533,2024,1,False
Prerak Mankad,218.0,34.862146205233174,0.15991810185886776,0.0,0.0,0.0,218.0,34.862146205233174,0.15991810185886776,0.4225714691543415,218.0,0.5815203703958828,2024,1,False
Dwayne Bravo,66.0,-30.621472153735272,-0.46396169929901926,620.0,140.22488500805574,0.22616916936783182,686.0,109.60341285432047,0.15977173885469456,1.3285262164160057,686.0,0.5809881412897985,2024,1,False
Chris Gayle,154.0,23.99028985029142,0.15578110292397024,0.0,0.0,0.0,154.0,23.99028985029142,0.15578110292397024,0.2907913921247445,154.0,0.5664767379053463,2024,1,False
Ravichandran Ashwin,465.0,46.82450862801882,0.10069786801724477,1957.0,327.5703578355683,0.16738393348777122,2422.0,374.3948664635871,0.15458086972072135,4.538119593498026,2422.0,0.5621122535298958,2024,1,False
Umesh Yadav,134.0,-1.6121837351731827,-0.012031221904277483,928.0,163.86601495203462,0.1765797574914166,1062.0,162.25383121686144,0.15278138532661154,1.9667131056589267,1062.0,0.555568673914951,2024,1,False
Deepak Hooda,1053.0,207.99052995050513,0.1975218707982005,162.0,-24.53560777291208,-0.15145436896859307,1215.0,183.45492217759306,0.15099170549596136,2.2236960263950674,1215.0,0.5490607472580413,2024,1,False
Prabhsimran Singh,759.0,114.15788637660312,0.15040564740000412,0.0,0.0,0.0,759.0,114.15788637660312,0.15040564740000412,1.3837319560800379,759.0,0.546929626909106,2024,1,False
Tim Southee,29.0,-28.772835714313675,-0.9921667487694371,602.0,123.64241429971631,0.20538607026530947,631.0,94.86957858540264,0.1503479850798774,1.1499342858836683,631.0,0.5467199457450087,2024,1,False
Moeen Ali,887.0,111.560831294001,0.12577320326268435,907.0,152.56675172173155,0.1682103106083038,1794.0,264.12758301573257,0.14722830714366364,3.2015464607967585,1794.0,0.5353756623405951,2024,1,False
Naveen-ul-Haq,63.0,-21.068507184554605,-0.3344207489611842,510.0,104.68347796881862,0.2052617215074875,573.0,83.61497078426402,0.1459249053826597,1.0135147973850185,573.0,0.530636019573308,2024,1,False
Yash Thakur,0.0,0.0,0.0,579.0,83.80776073846324,0.14474570075727677,579.0,83.80776073846324,0.14474570075727677,1.015851645314706,579.0,0.5263480027537337,2024,1,False
Wriddhiman Saha,1519.0,217.52210909041946,0.14320086181067773,0.0,0.0,0.0,1519.0,217.52210909041946,0.14320086181067773,2.636631625338418,1519.0,0.5207304065842826,2024,1,False
Rishi Dhawan,116.0,8.5477125092128,0.07368717680355863,354.0,56.75305957851676,0.16031937734044283,470.0,65.30077208772957,0.13893781295261612,0.7915245101542978,470.0,0.5052284107367858,2024,1,False
Pat Cummins,104.0,80.74251598084923,0.7763703459697042,399.0,-10.91643213194051,-0.027359479027419826,503.0,69.82608384890872,0.1388192521847092,0.8463767739261664,503.0,0.5047972806716697,2024,1,False
Rovman Powell,361.0,56.11731399210252,0.15544962324682138,51.0,0.6719348285847699,0.01317519271734843,412.0,56.789248820687284,0.1378379825744837,0.6883545311598459,412.0,0.5012290275435771,2024,1,False
Anrich Nortje,99.0,8.024765756692801,0.08105823996659395,1187.0,167.6197601239969,0.14121294028980363,1286.0,175.6445258806897,0.136582057449992,2.1290245561295724,1286.0,0.4966620270908799,2024,1,False
Abhishek Sharma,1186.0,321.4052550012201,0.27099937183914,324.0,-115.62717647803825,-0.3568740014754267,1510.0,205.77807852318185,0.13627687319416015,2.4942797396749317,1510.0,0.4955522661605824,2024,1,False
Tom Curran,17.0,2.887155141530161,0.16983265538412712,68.0,8.565044611600346,0.12595653840588744,85.0,11.452199753130508,0.13473176180153537,0.13881454246218797,85.0,0.48993367927831044,2024,1,False
Srikar Bharat,170.0,22.86014662572039,0.1344714507395317,0.0,0.0,0.0,170.0,22.86014662572039,0.1344714507395317,0.27709268637236834,170.0,0.4889870935982971,2024,1,False
Harshal Patel,142.0,-24.23689730843701,-0.17068237541152823,1848.0,285.36585080669204,0.15441875043652167,1990.0,261.12895349825504,0.13122057964736433,3.1651994363424856,1990.0,0.4771657441722339,2024,1,False
Obed McCoy,10.0,5.79330866348257,0.579330866348257,332.0,38.52409451178064,0.11603642925235132,342.0,44.31740317526321,0.12958305022006786,0.537180644548645,342.0,0.47121109170933767,2024,1,False
Suresh Raina,128.0,16.338700315795908,0.12764609621715553,0.0,0.0,0.0,128.0,16.338700315795908,0.12764609621715553,0.19804485231267768,128.0,0.4641676226078383,2024,1,False
Avesh Khan,32.0,14.129793754710462,0.44155605483470195,1463.0,174.4367563754371,0.11923223265580117,1495.0,188.56655013014756,0.12613147165896157,2.285655153092698,1495.0,0.4586598969416784,2024,1,False
Mukesh Choudhary,12.0,-0.5876060065399589,-0.04896716721166324,546.0,69.05225983758115,0.12646934036187024,558.0,68.46465383104119,0.1226965122420093,0.8298745918914083,558.0,0.44616913542548836,2024,1,False
Sam Billings,276.0,33.81640974830409,0.12252322372573946,0.0,0.0,0.0,276.0,33.81640974830409,0.12252322372573946,0.40989587573701924,276.0,0.4455389953663253,2024,1,False
Devdutt Padikkal,1540.0,187.20028706223675,0.1215586279624914,0.0,0.0,0.0,1540.0,187.20028706223675,0.1215586279624914,2.2690943886331727,1540.0,0.4420313744090596,2024,1,False
Josh Little,0.0,0.0,0.0,612.0,73.31259132689632,0.11979181589362145,612.0,73.31259132689632,0.11979181589362145,0.8886374706290464,612.0,0.43560660324953254,2024,1,False
Mustafizur Rahman,27.0,-5.041040329925043,-0.1867051974046312,823.0,105.98610033287699,0.12878019481516037,850.0,100.94506000295195,0.11875889412111994,1.223576484884266,850.0,0.43185052407679975,2024,1,False
Evin Lewis,205.0,24.335884087523667,0.1187116296952374,0.0,0.0,0.0,205.0,24.335884087523667,0.1187116296952374,0.29498041318210505,205.0,0.4316786534372269,2024,1,False
Fazalhaq Farooqi,31.0,-22.68042910383538,-0.7316267452850123,384.0,71.58614795501254,0.1864222602995118,415.0,48.905718851177156,0.11784510566548712,0.5927965921354806,415.0,0.4285276569654077,2024,1,False
Yuzvendra Chahal,43.0,-21.258346499498003,-0.49438015115111633,2085.0,271.89444781280844,0.13040501094139492,2128.0,250.63610131331043,0.11778012279760829,3.038013349252248,2128.0,0.42829135562766646,2024,1,False
Mayank Markande,39.0,35.436029359130714,0.908616137413608,786.0,60.830503720068734,0.07739249837158872,825.0,96.26653307919945,0.116686706762666,1.16686706762666,825.0,0.4243152973187855,2024,1,False
Varun Chakravarthy,67.0,-41.616176021362165,-0.6211369555427189,1833.0,260.6999387987906,0.14222582585858734,1900.0,219.08376277742843,0.11530724356706759,2.6555607609385263,1900.0,0.4192990675166094,2024,1,False
Nathan Ellis,41.0,-21.81612133736151,-0.5321005204234515,830.0,121.51251821994349,0.14640062436137768,871.0,99.69639688258198,0.11446199412466358,1.208441174334327,871.0,0.41622543318059485,2024,1,False
Mitchell Santner,66.0,-31.29190637197915,-0.4741197935148356,444.0,89.63950213001374,0.201890770563094,510.0,58.347595758034586,0.11440705050595017,0.7072435849458738,510.0,0.4160256382034551,2024,1,False
Glenn Phillips,99.0,16.979303441727467,0.17150811557300472,66.0,1.7660380197752317,0.026758151814776237,165.0,18.745341461502697,0.11360813006971332,0.22721626013942664,165.0,0.4131204729807757,2024,1,False
Anmolpreet Singh,286.0,31.642934666709266,0.11063963170178065,0.0,0.0,0.0,286.0,31.642934666709266,0.11063963170178065,0.38355072323283956,286.0,0.4023259334610206,2024,1,False
Dushmantha Chameera,56.0,-11.61891256378374,-0.2074805814961382,532.0,76.6061463783154,0.14399651574871317,588.0,64.98723381453166,0.11052250648729875,0.7877240462367474,588.0,0.40190002359017724,2024,1,False
Khaleel Ahmed,6.0,-12.53716955446761,-2.089528259077935,1235.0,149.18259998950435,0.12079562752186587,1241.0,136.64543043503676,0.11010913008463881,1.6563082476974151,1241.0,0.40039683667141385,2024,1,False
