player,bf,v_bat,rate_bat,bb,v_bowl,rate_bowl,balls,VORP,rate,WAR_cum,wballs,WAR,target,t_years,is_mega
Jasprit Bumrah,58.0,1.4589572898951602,0.025154436032675174,2101.0,773.0914670245896,0.36796357307215116,2159.0,774.5504243144848,0.3587542493351018,9.388489991690724,2159.0,1.3045609066730974,2022,3,True
KL Rahul,2827.0,1009.38270650386,0.35705083357052,0.0,0.0,0.0,2827.0,1009.38270650386,0.35705083357052,12.234941897016485,2827.0,1.2983666675291636,2022,3,True
Shahbaz Ahmed,161.0,2.4757582025800104,0.015377380140248512,324.0,164.52903562489914,0.5078056655089479,485.0,167.00479382747915,0.3443397810875859,2.0243005312421714,485.0,1.2521446585003124,2022,3,True
Ruturaj Gaikwad,1736.0,591.7750834906419,0.3408842646835495,0.0,0.0,0.0,1736.0,591.7750834906419,0.3408842646835495,7.1730313150380836,1736.0,1.2395791443038162,2022,3,True
Siddhesh Lad,13.0,4.404994935318195,0.33884576425524576,0.0,0.0,0.0,13.0,4.404994935318195,0.33884576425524576,0.05339387800385691,13.0,1.232166415473621,2022,3,True
Jonny Bairstow,1352.0,457.67133603823135,0.33851430180342557,0.0,0.0,0.0,1352.0,457.67133603823135,0.33851430180342557,5.547531345917956,1352.0,1.230961097467002,2022,3,True
Imran Tahir,20.0,9.401546815768114,0.4700773407884057,590.0,195.59742335056873,0.3315210565263877,610.0,204.99897016633685,0.336063885518585,2.484836002016204,610.0,1.2220504927948546,2022,3,True
Yashasvi Jaiswal,592.0,197.5674790468246,0.33372884974125777,0.0,0.0,0.0,592.0,197.5674790468246,0.33372884974125777,2.394757321779692,592.0,1.2135594536045737,2022,3,True
Nathan Coulter-Nile,45.0,-5.973054659749545,-0.13273454799443435,675.0,243.5780343389632,0.36085634716883436,720.0,237.60497967921364,0.33000691622113004,2.880060359748044,720.0,1.2000251498950183,2022,3,True
Chris Lynn,395.0,129.21027024877387,0.327114608224744,0.0,0.0,0.0,395.0,129.21027024877387,0.327114608224744,1.5661850939245316,395.0,1.1895076662717963,2022,3,True
Sanju Samson,1764.0,561.2443867002376,0.31816575209764036,0.0,0.0,0.0,1764.0,561.2443867002376,0.31816575209764036,6.802962263033183,1764.0,1.1569663712641467,2022,3,True
Rohit Sharma,1732.0,554.8385143773987,0.32034556257355584,21.0,-15.543558372722533,-0.7401694463201206,1753.0,539.2949560046762,0.3076411614402032,6.536908557632439,1753.0,1.1186951325098298,2022,3,True
Faf du Plessis,2333.0,695.4486759265706,0.2980920171138322,0.0,0.0,0.0,2333.0,695.4486759265706,0.2980920171138322,8.429680920322067,2333.0,1.0839709713230261,2022,3,True
David Warner,1838.0,548.4324342768255,0.2983854375826036,2.0,-0.11863578904547639,-0.059317894522738196,1840.0,548.31379848778,0.2979966296129239,6.646227860457939,1840.0,1.0836241076833595,2022,3,True
Avesh Khan,12.0,3.8008612584892814,0.31673843820744013,1167.0,340.8142932081073,0.292043096150906,1179.0,344.6151544665966,0.29229444823290635,4.177153387473898,1179.0,1.062888902665114,2022,3,True
Quinton de Kock,1882.0,548.2172895829833,0.29129505291338115,0.0,0.0,0.0,1882.0,548.2172895829833,0.29129505291338115,6.645058055551313,1882.0,1.0592547378668407,2022,3,True
Chris Gayle,1201.0,344.42714408378504,0.2867836337083972,10.0,6.6673776088053955,0.6667377608805396,1211.0,351.09452169259043,0.2899211574670441,4.2556911720313995,1211.0,1.0542587544256148,2022,3,True
Virat Kohli,2113.0,589.0530619473241,0.2787757037138306,0.0,0.0,0.0,2113.0,589.0530619473241,0.2787757037138306,7.140037114513019,2113.0,1.0137298316866568,2022,3,True
Anrich Nortje,12.0,-4.037861628946533,-0.3364884690788778,1278.0,362.6344310124489,0.2837515109643575,1290.0,358.59656938350236,0.2779818367313972,4.346625083436392,1290.0,1.0108430426596262,2022,3,True
Moises Henriques,96.0,-22.27088055825664,-0.23198833914850667,180.0,97.80299197236289,0.543349955402016,276.0,75.53211141410625,0.2736670703409647,0.9155407444134092,276.0,0.9951529830580536,2022,3,True
Parthiv Patel,268.0,72.72460293509496,0.27136045871304093,0.0,0.0,0.0,268.0,72.72460293509496,0.27136045871304093,0.8815103386072117,268.0,0.9867653044110579,2022,3,True
Rashid Khan,290.0,-8.30026698956533,-0.028621610308845965,2136.0,665.5457548063623,0.3115850912014805,2426.0,657.245487816797,0.27091734864665995,7.966611973536933,2426.0,0.9851539950787634,2022,3,True
Moeen Ali,945.0,247.73586117206855,0.2621543504466334,669.0,182.29910629964283,0.2724949272042494,1614.0,430.0349674717114,0.26644050029226235,5.212545060263168,1614.0,0.9688745465173176,2022,3,True
Andre Russell,771.0,316.5627707928775,0.4105872513526297,743.0,85.44204782846556,0.11499602668703306,1514.0,402.004818621343,0.2655249792743349,4.872785680258703,1514.0,0.9655453791793995,2022,3,True
Dwayne Bravo,132.0,53.75515139078425,0.40723599538472915,1107.0,266.06001945581596,0.2403432876746305,1239.0,319.8151708466002,0.2581236245735272,3.876547525413336,1239.0,0.9386313620855536,2022,3,True
Harpreet Brar,186.0,-5.576304321389699,-0.029980130760159672,492.0,178.35166836760638,0.3625033909910699,678.0,172.77536404621668,0.2548309204221485,2.0942468369238387,678.0,0.9266578924441763,2022,3,True
Hardik Pandya,860.0,246.19090675249808,0.286268496223835,256.0,38.06184842406371,0.14867909540649887,1116.0,284.2527551765618,0.2547067698714711,3.445487941534082,1116.0,0.9262064358962586,2022,3,True
Anmolpreet Singh,42.0,10.640189263835842,0.25333783961513906,0.0,0.0,0.0,42.0,10.640189263835842,0.25333783961513906,0.12897199107679808,42.0,0.9212285076914147,2022,3,True
Aiden Markram,357.0,83.47998272972185,0.23383748663787635,72.0,23.64910864572747,0.3284598423017704,429.0,107.12909137544932,0.24971816171433409,1.2985344409145372,429.0,0.9080660425975785,2022,3,True
Shane Watson,806.0,199.06845369555302,0.2469831931706613,0.0,0.0,0.0,806.0,199.06845369555302,0.2469831931706613,2.412950953885491,806.0,0.8981207024387684,2022,3,True
Lockie Ferguson,91.0,24.626697575393905,0.2706230502790539,888.0,212.2909704984785,0.2390664082190073,979.0,236.9176680738724,0.24199966095390438,2.871729309986332,979.0,0.8799987671051068,2022,3,True
Rishabh Pant,1880.0,454.82336521354716,0.24192732192209956,0.0,0.0,0.0,1880.0,454.82336521354716,0.24192732192209956,5.513010487436936,1880.0,0.8797357160803619,2022,3,True
Mitchell Santner,23.0,5.951293838357477,0.2587519060155425,169.0,40.48643763731677,0.2395647197474365,192.0,46.43773147567425,0.2418631847691367,0.5628815936445364,192.0,0.879502490069588,2022,3,True
Glenn Maxwell,1280.0,418.65484984218847,0.32707410143920973,540.0,20.80141941252282,0.03852114706022744,1820.0,439.4562692547113,0.24145948860148972,5.326742657632864,1820.0,0.8780345040054172,2022,3,True
Nitish Rana,1685.0,434.82885153937286,0.2580586656020017,108.0,-5.488139769823791,-0.050816108979849915,1793.0,429.34071176954905,0.23945382697688178,5.204129839630897,1793.0,0.8707411890068428,2022,3,True
Colin Munro,70.0,16.678524193370745,0.23826463133386777,0.0,0.0,0.0,70.0,16.678524193370745,0.23826463133386777,0.20216392961661508,70.0,0.8664168412140646,2022,3,True
Narayan Jagadeesan,58.0,13.694499840723736,0.23611206621937478,0.0,0.0,0.0,58.0,13.694499840723736,0.23611206621937478,0.165993937463318,58.0,0.8585893317068174,2022,3,True
Kieron Pollard,953.0,319.9976463562543,0.33577927214717135,492.0,21.103862599918443,0.04289402967463098,1445.0,341.1015089561727,0.23605640758212645,4.134563744923306,1445.0,0.8583869366622779,2022,3,True
Wriddhiman Saha,779.0,183.66703910298148,0.23577283581897493,0.0,0.0,0.0,779.0,183.66703910298148,0.23577283581897493,2.2262671406421997,779.0,0.8573557666144543,2022,3,True
Devdutt Padikkal,1742.0,402.80782012344355,0.23123296218337747,0.0,0.0,0.0,1742.0,402.80782012344355,0.23123296218337747,4.8825190317993155,1742.0,0.8408471352122817,2022,3,True
Axar Patel,396.0,-27.53027920988957,-0.06952090709568073,1746.0,515.4140453925633,0.29519704776206374,2142.0,487.8837661826737,0.22777019896483366,5.913742620396045,2142.0,0.8282552689630315,2022,3,True
Ravindra Jadeja,826.0,189.73717232596982,0.22970601976509664,1648.0,363.16634647029844,0.22036792868343352,2474.0,552.9035187962683,0.2234856583655086,6.701860833894161,2474.0,0.8126751213291222,2022,3,True
Sunil Narine,397.0,94.11688669580931,0.23707024356627032,1736.0,381.7568062042345,0.21990599435727795,2133.0,475.8736929000438,0.22310065302393053,5.768165974545986,2133.0,0.8112751019052019,2022,3,True
Varun Chakravarthy,42.0,-11.8473311963992,-0.28207931419998095,1875.0,438.4349669437279,0.2338319823699882,1917.0,426.5876357473287,0.22252876147487152,5.1707592211797415,1917.0,0.8091954962722601,2022,3,True
Shivam Mavi,88.0,-11.839727579251058,-0.13454235885512567,900.0,230.96660728613466,0.2566295636512607,988.0,219.1268797068836,0.22178833978429516,2.6560833903864682,988.0,0.8065030537610732,2022,3,True
KM Asif,0.0,0.0,0.0,42.0,9.268820760066472,0.22068620857301124,42.0,9.268820760066472,0.22068620857301124,0.11234934254626026,42.0,0.802495303901859,2022,3,True
Jason Roy,363.0,79.93714974420854,0.22021253373060204,0.0,0.0,0.0,363.0,79.93714974420854,0.22021253373060204,0.968935148414649,363.0,0.800772849929462,2022,3,True
Manish Pandey,1637.0,358.03113357177114,0.21871174928025114,0.0,0.0,0.0,1637.0,358.03113357177114,0.21871174928025114,4.339771316021468,1637.0,0.7953154519281859,2022,3,True
Chetan Sakariya,75.0,-31.77436088211239,-0.42365814509483185,948.0,251.76961596413804,0.2655797636752511,1023.0,219.99525508202566,0.21504912520237113,2.666609152509402,1023.0,0.7819968189177132,2022,3,True
Srikar Bharat,468.0,96.56209436368157,0.20632926146085806,0.0,0.0,0.0,468.0,96.56209436368157,0.20632926146085806,1.1704496286506856,468.0,0.7502882234940292,2022,3,True
Harry Gurney,5.0,-3.234942572394905,-0.646988514478981,163.0,37.48803976794767,0.22998797403648877,168.0,34.25309719555276,0.20388748330686168,0.41518905691579105,168.0,0.7414090302067697,2022,3,True
Jayant Yadav,78.0,16.35435773490593,0.20967125301161446,433.0,86.05190990850586,0.1987342030219535,511.0,102.4062676434118,0.20040365487947515,1.2412880926474157,511.0,0.7287405631980914,2022,3,True
Ravi Bishnoi,36.0,-23.295919341172738,-0.6471088705881316,1260.0,276.258651798331,0.21925289825264366,1296.0,252.96273245715827,0.19518729356262213,3.0662149388746456,1296.0,0.7097719765913532,2022,3,True
Shubman Gill,2195.0,427.52111040704233,0.1947704375430717,0.0,0.0,0.0,2195.0,427.52111040704233,0.1947704375430717,5.182074065539907,2195.0,0.7082561365202606,2022,3,True
Arshdeep Singh,15.0,-8.168917071862415,-0.5445944714574943,1104.0,225.85743270438266,0.2045810078844046,1119.0,217.68851563252025,0.19453844113719415,2.6386486743335786,1119.0,0.7074125132261605,2022,3,True
Ishant Sharma,3.0,7.874122073607564,2.624707357869188,528.0,93.63673686957492,0.17734230467722523,531.0,101.51085894318248,0.1911692258816996,1.2304346538567574,531.0,0.6951608213879986,2022,3,True
Jason Holder,322.0,32.62502655937221,0.1013199582589199,909.0,199.04825257378317,0.21897497532869437,1231.0,231.67327913315538,0.18819925193595075,2.8081609591897623,1231.0,0.68436091613073,2022,3,True
Oshane Thomas,0.0,0.0,0.0,62.0,11.463324985005082,0.1848923384678239,62.0,11.463324985005082,0.1848923384678239,0.13894939375763735,62.0,0.6723357762466324,2022,3,True
Robin Uthappa,825.0,146.40012408314269,0.17745469585835477,0.0,0.0,0.0,825.0,146.40012408314269,0.17745469585835477,1.7745469585835476,825.0,0.64528980312129,2022,3,True
M Shahrukh Khan,342.0,58.85567909142624,0.17209262892229896,0.0,0.0,0.0,342.0,58.85567909142624,0.17209262892229896,0.7134021708051665,342.0,0.625791377899269,2022,3,True
Ambati Rayudu,1377.0,236.80041974917077,0.17196835130658733,0.0,0.0,0.0,1377.0,236.80041974917077,0.17196835130658733,2.870308118171767,1377.0,0.6253394592966812,2022,3,True
Steven Smith,1154.0,197.56048094647667,0.17119625731930388,0.0,0.0,0.0,1154.0,197.56048094647667,0.17119625731930388,2.394672496320929,1154.0,0.6225318447974687,2022,3,True
Harshal Patel,188.0,-48.85408630351431,-0.25986216118890587,1266.0,297.5964081080147,0.23506825284993263,1454.0,248.74232180450042,0.17107449917778572,3.0150584461151566,1454.0,0.6220890879192208,2022,3,True
Washington Sundar,334.0,-24.913546775683614,-0.07459145741222639,944.0,242.30307070696563,0.25667698168110764,1278.0,217.389523931282,0.17010134892901566,2.6350245325003883,1278.0,0.6185503597418751,2022,3,True
Mustafizur Rahman,42.0,-19.561553595922426,-0.4657512760933911,939.0,179.58760118450684,0.1912541013679519,981.0,160.02604758858442,0.16312543077327668,1.939709667740417,981.0,0.593183384630097,2022,3,True
Deepak Hooda,574.0,96.1070346646995,0.1674338583008702,312.0,47.26067316830982,0.1514765165650956,886.0,143.36770783300932,0.1618145686602814,1.7377903979758706,886.0,0.5884166133101142,2022,3,True
Mahipal Lomror,330.0,51.136924137587314,0.154960376174507,126.0,18.797042611194176,0.14918287786662043,456.0,69.93396674878149,0.15336396216838044,0.8476844454397756,456.0,0.557687135157747,2022,3,True
Shardul Thakur,64.0,-49.24262083315958,-0.7694159505181184,1655.0,307.8771641804491,0.18602849799422905,1719.0,258.63454334728954,0.15045639519912132,3.134964161785328,1719.0,0.5471141643604411,2022,3,True
Kulwant Khejroliya,0.0,0.0,0.0,30.0,4.3426001026704935,0.1447533367556831,30.0,4.3426001026704935,0.1447533367556831,0.05263757700206659,30.0,0.5263757700206658,2022,3,True
Umran Malik,0.0,0.0,0.0,216.0,31.256939912365812,0.14470805514984172,216.0,31.256939912365812,0.14470805514984172,0.3788719989377674,216.0,0.5262111096357881,2022,3,True
Kagiso Rabada,131.0,20.080517210845144,0.15328639092248203,2091.0,301.14761492205565,0.14402085840366124,2222.0,321.2281321329008,0.14456711617142248,3.893674328883646,2222.0,0.5256986042597181,2022,3,True
Mitchell McClenaghan,16.0,-11.924722409603916,-0.7452951506002448,109.0,29.965021975807097,0.2749084584936431,125.0,18.04029956620318,0.14432239652962545,0.21867029777215977,125.0,0.5248087146531834,2022,3,True
Kane Williamson,1309.0,225.36495941482826,0.17216574439635468,24.0,-33.38280071102808,-1.39095002962617,1333.0,191.98215870380017,0.14402262468402113,2.3270564691369717,1333.0,0.5237186352146224,2022,3,True
Mohammed Siraj,120.0,-36.04431192900164,-0.30036926607501363,1435.0,256.0579771802251,0.17843761475973877,1555.0,220.01366525122347,0.14148788762136558,2.666832306075436,1555.0,0.5145014095322384,2022,3,True
Bhuvneshwar Kumar,113.0,-44.417182872440705,-0.3930724148003602,1283.0,241.4757054190281,0.1882117735144412,1396.0,197.05852254658737,0.14115940010500527,2.388588152079847,1396.0,0.5133069094727465,2022,3,True
Dinesh Karthik,951.0,130.65301204221169,0.13738487070684718,0.0,0.0,0.0,951.0,130.65301204221169,0.13738487070684718,1.5836728732389296,951.0,0.4995813480248989,2022,3,True
Mohammed Shami,59.0,-20.424983319286383,-0.3461861579540065,1925.0,287.13294419180073,0.14915997100872766,1984.0,266.7079608725144,0.13442941576235604,3.2328237681516896,1984.0,0.4888342391358402,2022,3,True
Deepak Chahar,36.0,-25.168812623054347,-0.6991336839737319,1987.0,295.17816763216547,0.14855468929651006,2023.0,270.0093550091111,0.13346977509100896,3.2728406667771046,2023.0,0.485344636694578,2022,3,True
Shreyas Iyer,1741.0,231.12131515667335,0.13275204776374117,0.0,0.0,0.0,1741.0,231.12131515667335,0.13275204776374117,2.8014704867475557,1741.0,0.482734719140877,2022,3,True
Chris Morris,226.0,-23.400052729385038,-0.10354005632471255,1322.0,227.12315473508318,0.17180268890702208,1548.0,203.72310200569814,0.1316040710631125,2.4693709334024017,1548.0,0.47856025841131816,2022,3,True
Ravichandran Ashwin,222.0,-10.974659827579302,-0.049435404628735594,1749.0,267.5799798879043,0.1529902686608944,1971.0,256.60532006032497,0.1301904211366438,3.110367515882727,1971.0,0.4734197132241593,2022,3,True
Abdul Samad,391.0,117.29564538678471,0.2999888628818023,102.0,-53.40169511261562,-0.5235460305158394,493.0,63.89395027416909,0.12960233321332473,0.7744721245353829,493.0,0.47128121168481724,2022,3,True
Harbhajan Singh,15.0,0.030334505685487567,0.0020223003790325045,393.0,52.599881549612995,0.13384193778527478,408.0,52.63021605529848,0.1289956275865159,0.6379420127914968,408.0,0.46907500940551233,2022,3,True
Josh Philippe,154.0,19.48814132921857,0.12654637226765306,0.0,0.0,0.0,154.0,19.48814132921857,0.12654637226765306,0.23621989489961903,154.0,0.4601686264278293,2022,3,True
Yuzvendra Chahal,103.0,-85.3856373476888,-0.8289867703659107,1940.0,343.36950317782896,0.17699458926692213,2043.0,257.9838658301402,0.12627697789042594,3.1270771615774566,2043.0,0.4591890105106398,2022,3,True
Mohammad Nabi,152.0,56.43709705521863,0.37129669115275415,367.0,8.987971774964379,0.024490386307804847,519.0,65.42506883018301,0.1260598628712582,0.7930311373355516,519.0,0.4583995013500298,2022,3,True
Sam Curran,424.0,153.35221430433836,0.36167975071777914,1307.0,64.75591259615973,0.04954545722736016,1731.0,218.1081269004981,0.12600122871201508,2.643734871521189,1731.0,0.4581862862255094,2022,3,True
Ben Stokes,508.0,180.3256582032471,0.3549717681166281,304.0,-78.83699719012358,-0.25933222759909075,812.0,101.4886610131235,0.12498603573044767,1.2301655880378606,812.0,0.454494675383446,2022,3,True
Saurabh Tiwary,451.0,54.627743531886374,0.12112581714387223,0.0,0.0,0.0,451.0,54.627743531886374,0.12112581714387223,0.6621544670531682,451.0,0.4404575168868081,2022,3,True
Aaron Finch,482.0,57.91098831621498,0.12014727866434644,0.0,0.0,0.0,482.0,57.91098831621498,0.12014727866434644,0.7019513735298786,482.0,0.4368991951430779,2022,3,True
Rinku Singh,56.0,6.686294944117863,0.1193981240021047,0.0,0.0,0.0,56.0,6.686294944117863,0.1193981240021047,0.08104599932264077,56.0,0.43417499637128987,2022,3,True
Vijay Shankar,541.0,28.769159655098292,0.05317774427929444,412.0,84.68930469598152,0.20555656479607165,953.0,113.45846435107981,0.11905400246703023,1.375254113346422,953.0,0.4329236453346553,2022,3,True
Liam Livingstone,171.0,27.289897239302803,0.1595900423351041,6.0,-6.923026757591651,-1.1538377929319419,177.0,20.366870481711153,0.11506706486842459,0.24687115735407458,177.0,0.4184256904306349,2022,3,True
Khaleel Ahmed,11.0,-9.911504674195713,-0.9010458794723376,1006.0,125.23426105361807,0.12448733703142949,1017.0,115.32275637942236,0.11339504068773093,1.3978515924778467,1017.0,0.41234560250083974,2022,3,True
Sandeep Sharma,54.0,-7.087614985745979,-0.1312521293656663,1306.0,154.52199114212706,0.11831699168616161,1360.0,147.4343761563811,0.1084076295267508,1.7870833473500738,1360.0,0.3942095619154575,2022,3,True
Colin Ingram,154.0,16.277043609517456,0.10569508837348997,0.0,0.0,0.0,154.0,16.277043609517456,0.10569508837348997,0.1972974982971813,154.0,0.38434577590359986,2022,3,True
Marcus Stoinis,846.0,238.42791105428506,0.28182968209726367,660.0,-79.63347483044265,-0.12065678004612523,1506.0,158.7944362238424,0.10544119271171475,1.9247810451374838,1506.0,0.38342251895169,2022,3,True
Ajinkya Rahane,524.0,54.497414827453696,0.10400270005239255,0.0,0.0,0.0,524.0,54.497414827453696,0.10400270005239255,0.6605747251812569,524.0,0.3781916365541548,2022,3,True
Rajat Patidar,186.0,19.25320065658855,0.10351183148703522,0.0,0.0,0.0,186.0,19.25320065658855,0.10351183148703522,0.2333721291707703,186.0,0.3764066599528553,2022,3,True
Yuvraj Singh,75.0,7.512995144382234,0.10017326859176312,0.0,0.0,0.0,75.0,7.512995144382234,0.10017326859176312,0.09106660781069374,75.0,0.36426643124277497,2022,3,True
Trent Boult,18.0,-10.358527219300985,-0.5754737344056102,1729.0,182.85640704019693,0.10575847717767319,1747.0,172.49787982089595,0.09873948472861817,2.0908833917684357,1747.0,0.3590526717404297,2022,3,True
T Natarajan,10.0,-3.6408785460308564,-0.3640878546030856,900.0,86.94295260202664,0.09660328066891849,910.0,83.30207405599577,0.09154074072087448,1.0097221097696458,910.0,0.33287542080317994,2022,3,True
Suresh Raina,698.0,60.69769949456419,0.08695945486327247,6.0,3.1500974261867,0.5250162376977833,704.0,63.84779692075089,0.09069289335333933,0.7739126899484956,704.0,0.32979233946668846,2022,3,True
Rahul Chahar,64.0,-18.474164560419766,-0.28865882125655884,1692.0,172.76311653285617,0.10210586083502138,1756.0,154.2889519724364,0.08786386786585217,1.8701691148174109,1756.0,0.3195049740576442,2022,3,True
Eoin Morgan,1021.0,86.89283754384425,0.08510561953363785,0.0,0.0,0.0,1021.0,86.89283754384425,0.08510561953363785,1.0532465156829607,1021.0,0.30947498012231944,2022,3,True
Rahul Tewatia,829.0,122.72518129060892,0.14804002568227856,1260.0,50.6969283316364,0.04023565740606064,2089.0,173.42210962224533,0.08301680690389915,2.1020861772393373,2089.0,0.30187929783236056,2022,3,True
Dawid Malan,78.0,6.291214315403902,0.08065659378722952,0.0,0.0,0.0,78.0,6.291214315403902,0.08065659378722952,0.076257143217017,78.0,0.29329670468083463,2022,3,True
Prasidh Krishna,13.0,-6.737627042940828,-0.5182790033031406,1177.0,100.34489487478797,0.08525479598537636,1190.0,93.60726783184714,0.07866156960659423,1.134633549476935,1190.0,0.2860420712967063,2022,3,True
Pat Cummins,396.0,42.971423706953324,0.10851369622968011,1107.0,71.4591367512192,0.06455206571925855,1503.0,114.43056045817252,0.0761347707639205,1.3870370964626972,1503.0,0.2768537118688018,2022,3,True
Jason Behrendorff,0.0,0.0,0.0,114.0,8.576521369445212,0.07523264359162467,114.0,8.576521369445212,0.07523264359162467,0.10395783478115408,114.0,0.2735732494240897,2022,3,True
Krunal Pandya,703.0,-7.476353744810268,-0.010634927090768518,1481.0,171.35237193177912,0.11570045370140386,2184.0,163.87601818696885,0.07503480686216522,1.9863759780238648,2184.0,0.27285384313514627,2022,3,True
Amit Mishra,24.0,-7.485346852052962,-0.3118894521688734,614.0,54.56215107359912,0.08886343823061746,638.0,47.076804221546155,0.07378809439113818,0.5706279299581352,638.0,0.26832034324050247,2022,3,True
Keemo Paul,24.0,-14.057710445596278,-0.5857379352331783,168.0,27.930387804747927,0.1662523083615948,192.0,13.872677359151648,0.07225352791224816,0.16815366495941392,192.0,0.2627401014990843,2022,3,True
Tom Curran,175.0,40.210107931406796,0.22977204532232454,424.0,2.7172345459308644,0.0064085720422897745,599.0,42.92734247733766,0.07166501248303449,0.5203314239677292,599.0,0.2606000453928527,2022,3,True
Mandeep Singh,380.0,35.4023104872596,0.09316397496647262,12.0,-8.356959834174404,-0.6964133195145337,392.0,27.045350653085194,0.06899324146195203,0.3278224321586084,392.0,0.2508845144070983,2022,3,True
Shivam Dube,822.0,81.73374857147789,0.0994327841502164,208.0,-28.868216286219834,-0.1387895013760569,1030.0,52.865532285258055,0.05132575950025054,0.6407943307304007,1030.0,0.18663912545545652,2022,3,True
Nathan Ellis,48.0,-3.9507147675121743,-0.08230655765650363,198.0,15.934702504953373,0.08047829547956249,246.0,11.983987737441199,0.04871539730667154,0.1452604574235297,246.0,0.17714689929698743,2022,3,True
Mohit Sharma,2.0,-2.0571718475548533,-1.0285859237774266,68.0,5.444911896456736,0.08007223377142259,70.0,3.3877400489018825,0.048396286412884036,0.04106351574426524,70.0,0.17598649604685104,2022,3,True
MS Dhoni,974.0,46.98920176699201,0.04824353364167558,0.0,0.0,0.0,974.0,46.98920176699201,0.04824353364167558,0.5695660820241456,974.0,0.17543103142427485,2022,3,True
Sandeep Warrier,0.0,0.0,0.0,145.0,6.155305629789716,0.042450383653722175,145.0,6.155305629789716,0.042450383653722175,0.07460976520957231,145.0,0.15436503146808064,2022,3,True
Hardus Viljoen,7.0,-5.510389792860562,-0.7871985418372232,138.0,11.427829714042506,0.08281036024668482,145.0,5.917439921181944,0.04080993049090996,0.07172654449917508,145.0,0.14839974723967259,2022,3,True
Adam Zampa,0.0,0.0,0.0,132.0,5.355254667810307,0.04057011111977505,132.0,5.355254667810307,0.04057011111977505,0.06491217779164009,132.0,0.147527676799182,2022,3,True
David Miller,503.0,19.8907203203881,0.03954417558725268,0.0,0.0,0.0,503.0,19.8907203203881,0.03954417558725268,0.24109964024712846,503.0,0.14379700213546429,2022,3,True
